Link,Địa chỉ,Mức giá,Diện tích,Pháp lý,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Nội thất,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-quoc-hoan-phuong-dich-vong-hau/sieu-pham-phan-lo-100m2-mat-tien-9m-o-to-h-do-cua-2-ma-tg-dep-nhu-mo-pr42793332,"Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",38 tỷ,100 m²,Sổ đỏ/ Sổ hồng,,,,9 m,6 m,,,
https://batdongsan.com.vn/ban-dat-duong-doi-can-phuong-doi-can/co-mot-khong-hai-manh-vang-dien-tich-100m-9m-mat-tien-gia-dau-tu-24-ty-pr42761448,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",24 tỷ,100 m²,Sổ đỏ/ Sổ hồng,,,,9 m,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/gd-em-sang-my-o-ban-gap-lk-ha-dong-98m2-x-8-tang-full-noi-that-thang-may-mt-7m-pr42606790,"Dự án Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội",Thỏa thuận,91 m²,Sổ đỏ/ Sổ hồng,,,8 tầng,7 m,,Full nội thất.,,
https://batdongsan.com.vn/ban-dat-duong-le-huu-tuu-xa-nguyen-khe/lo-goc-sieu-dep-3-mat-thoang-cach-chi-150m-pr43087373,"Đường Lê Hữu Tựu, thôn Khê Nữ, Xã Nguyên Khê, Đông Anh, Hà Nội","3,6 tỷ",73 m²,Sổ đỏ/ Sổ hồng,,,,"5,4 m","2,8 m",,Đông - Nam,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/-4-g-phan-lo-tai-13-5-ty-33m2-4pn-o-to-chay-vong-quanh-dan-tri-cao-pr42929284,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội","13,5 tỷ",33 m²,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,4 tầng,,,,,
https://batdongsan.com.vn/ban-dat-duong-mai-dinh-xa-mai-dinh-1/no-hau-oto-tranh-gan-kcn-truc-kinh-doanh-pr43097450,"Đường Mai Đình, Xã Mai Đình, Sóc Sơn, Hà Nội","2,35 tỷ","41,6 m²",Sổ đỏ/ Sổ hồng,,,,"3,9 m",5 m,,Đông - Nam,
https://batdongsan.com.vn/ban-dat-xa-duc-tu/ban-107m-dau-gia-tai-dong-anh-lo-goc-2-mat-tien-kinh-doanh-sam-uat-lh-pr42592317,"Xã Dục Tú, Huyện Đông Anh, Hà Nội",Thỏa thuận,107 m²,Sổ đỏ/ Sổ hồng,,,,10 m,10 m,,Nam,
https://batdongsan.com.vn/ban-dat-duong-son-du-xa-nguyen-khe/ban-65-trieu-m2-100-m2-hang-hiem-tai-dong-anh-en-dong-anh-ha-noi-pr42914234,"Đường Sơn Du, Xã Nguyên Khê, Đông Anh, Hà Nội",65 triệu/m²,100 m²,Sổ đỏ/ Sổ hồng,,,,5 m,5 m,,Nam,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-duong-noi-prj-khu-do-thi-moi-duong-noi/chu-nha-tien-gui-ban-gap-ct7-ha-dong-pr42139367,"Dự án KĐTM Dương Nội, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,56 m²,Sổ đỏ/ Sổ hồng,2 phòng,1 phòng,,,,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-pho-pho-hue-phuong-pham-dinh-ho/cuc-hiem-trung-tam-manh-130m2-duong-rong-6m-xay-toa-nha-van-ng-ccmn-hotel-mini-pr42906550,"Phố Phố Huế, Phường Phạm Đình Hổ, Hai Bà Trưng, Hà Nội","57,5 tỷ",130 m²,Sổ đỏ/ Sổ hồng,,,,"7,8 m",6 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-phu-thuong-1-prj-udic-westlake/chinh-chu-ban-goc-tay-2pn-2wc-84m2-gia-6-06-ty-full-noi-that-san-so-gd-pr42736777,"Dự án Udic Westlake, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội","6,25 tỷ",84 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thanh-thai-phuong-dich-vong-prj-the-park-home/ban-2-goc-80m2-2pn-2-vs-co-dap-thong-2-lh-pr40582897,"Dự án The Park Home, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Thỏa thuận,80 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,Đầy đủ,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-trinh-dinh-cuu-phuong-dinh-cong/-ngo-to-nhu-pho-cua-truoc-sau-deu-via-he-o-to-tranh-khu-vuc-kinh-doanh-sam-uat-pr42965774,"Đường Trịnh Đình Cửu, Phường Định Công, Hoàng Mai, Hà Nội","19,5 tỷ",51 m²,Sổ đỏ/ Sổ hồng,4 phòng,5 phòng,4 tầng,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thanh-thai-phuong-dich-vong-prj-the-park-home/cap-nhat-cac-gia-tot-nhat-con-lai-cua-du-an-ky-truc-tiep-cdt-lh-pr38369012,"Dự án The Park Home, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Thỏa thuận,107 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-pho-phung-chi-kien-phuong-nghia-do-1/phan-lo-o-to-tranh-hoang-quoc-viet-2-mat-ngo-vi-tri-dep-gia-tot-pr43106160,"Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","17,35 tỷ",60 m²,Sổ vuông đẹp,,,5 tầng,"4,5 m",,,,
https://batdongsan.com.vn/ban-dat-duong-dai-lo-thang-long-xa-van-con/chinh-chu-ban-50-nam-tu-300m2-den-2000m-2500m-3000m-tai-hoai-duc-ha-noi-km-13-ltl-pr35700111,"Đường Đại lộ Thăng Long, Xã Vân Côn, Hoài Đức, Hà Nội",Thỏa thuận,300 m²,Sổ đỏ/ Sổ hồng,,,,,8 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-gia-thuy-phuong-gia-thuy/ban-tai-long-bien-ha-noi-uu-dai-chi-voi-11-5-ty-97m2-pr42952779,"Đường Gia Thụy, Phường Gia Thụy, Long Biên, Hà Nội","11,5 tỷ",97 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,4 tầng,,3 m,Đầy đủ,Nam,Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-ly-son-phuong-thuong-thanh-1/ban-tai-him-lam-5-65-ty-54m2-dep-nhieu-tien-ich-pr42959273,"Đường Lý Sơn, Phường Thượng Thanh, Long Biên, Hà Nội","5,55 tỷ",54 m²,Sổ đỏ/ Sổ hồng.,4 phòng,4 phòng,4 tầng,"4,5 m",2 m,Không nội thất.,Nam,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-doi-nhan-phuong-vinh-phuc/-so-6-bao-ve-24-24-trung-tam-cua-trung-tam-lanh-dao-cap-cao-pr42828132,"Số 6, Đường Đội Nhân, Phường Vĩnh Phúc, Ba Đình, Hà Nội",43 tỷ,141 m²,Sổ đỏ/ Sổ hồng,6 phòng,4 phòng,4 tầng,"8,2 m",,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-xa-duc-thuong/chinh-chu-can-ban-manh-tai-khu-do-thi-tay-do-hoai-ha-noi-pr39582304,"Xã Đức Thượng, Hoài Đức, Hà Nội",Thỏa thuận,60 m²,Sổ đỏ/ Sổ hồng.,,,,5 m,6 m,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-tran-dai-nghia-phuong-dong-tam/ban-19-9-ty-40m2-5-tang-tien-7-2m-lo-goc-kinh-doanh-cafe-pr43106151,"Phố Trần Đại Nghĩa, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội","19,9 tỷ",40 m²,Sổ đỏ,,,5 tầng,"7,2 m",,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-yen-nghia-1/cuc-hiem-phan-lo-kinh-doanh-o-to-tranh-35m-chi-hon-6-ty-pr42746533,"Đường Quang Trung, Phường Yên Nghĩa, Hà Đông, Hà Nội","6,35 tỷ",35 m²,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,5 tầng,4 m,5 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-yen-nghia-1/chinh-chu-can-ban-do-lo-kinh-doanh-sam-uat-oto-tranh-cach-ql6-50m-gia-chi-6-3-ty-pr42751563,"Đường Quang Trung, Phường Yên Nghĩa, Hà Đông, Hà Nội","6,3 tỷ",35 m²,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,4 tầng,4 m,5 m,,,
https://batdongsan.com.vn/ban-dat-xa-song-phuong-1/ban-1450m2-trong-cay-lau-nam-tai-hoai-duc-thuoc-km-13-dai-lo-thang-long-pr33769520,"Xã Song Phương, Hoài Đức, Hà Nội",Thỏa thuận,2.000 m²,Sổ đỏ/ Sổ hồng,,,,30 m,9 m,,Đông - Nam,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sakura-vinhomes-smart-city/ban-gap-hoa-hau-3pn-2wc-95m2-sa5-ban-cong-dn-full-do-city-pr43106065,"The Sakura - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Thỏa thuận,95 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-mat-pho-duong-3-8-xa-nguyen-khe/ban-gia-trong-ngo-pr43106140,"Đường 3, Xã Nguyên Khê, Đông Anh, Hà Nội",10 tỷ,108 m²,Sổ đỏ/ Sổ hồng,1 phòng,1 phòng,1 tầng,6 m,12 m,Cơ bản,,
https://batdongsan.com.vn/ban-dat-duong-dai-lo-thang-long-xa-song-phuong-1/chinh-chu-can-ban-tho-cu-dia-chi-hoai-duc-ha-noi-pr41578024,"Đường Đại lộ Thăng Long, Xã Song Phương, Hoài Đức, Hà Nội",Thỏa thuận,50 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-la-prj-ecolife-tay-ho/cc-ban-view-thang-3-ngu-full-do-o-luon-gia-nhinh-9-ty-pr42980970,"Dự án Ecolife Tây Hồ, Phường Xuân La, Tây Hồ, Hà Nội","9,5 tỷ","102,6 m²",,3 phòng,2 phòng,,,,Đầy đủ đồ đạc (giường - tủ - điều hòa - nóng lạnh).,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-tieu-khu-do-thi-moi-van-phuc/sieu-pham-f0-dt-76m2-7-tang-24ty-vi-tri-cuc-dep-pr43106138,"Dự án Vạn Phúc - Simco Sông Đà, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội",24 tỷ,76 m²,Sổ đỏ/ Sổ hồng,6 phòng,7 phòng,7 tầng,,,,,
https://batdongsan.com.vn/ban-dat-duong-dai-lo-thang-long-xa-van-con/ban-manh-hoai-duc-ha-noi-xe-bus-dh04-via-he-kinh-doanh-km-13-ng-pr41948540,"Đại lộ Thăng Long, Vân Côn, Hoài Đức, Hà Nội",Thỏa thuận,50 m²,Sổ đỏ/ Sổ hồng,,,,,12 m,,Đông,
https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-trung-hoa-4/ban-tai-23-ty-75-m2-view-dep-nhieu-tien-ich-pr43106132,"Phố Trung Kính, Phường Trung Hòa, Cầu Giấy, Hà Nội",23 tỷ,75 m²,,,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-tran-thai-tong-phuong-dich-vong/manh-vang-via-he-da-bong-kd-cho-thue-120tr-th-mp-263-2m2-c4-mt6-1m-85ty-cau-giay-pr42542521,"Đường Trần Thái Tông, Phường Dịch Vọng, Cầu Giấy, Hà Nội",92 tỷ,"263,2 m²",Sổ đỏ chính chủ,,,,"6,1 m",,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-bong-phuong-hang-gai/hiem-500-tr-m2-co-via-he-da-kinh-doanh-sam-uat-150m2-2tang-79-5-ty-hoan-kiem-pr42097088,"Phố Hàng Bông, Phường Hàng Gai, Hoàn Kiếm, Hà Nội.","79,5 tỷ",150 m²,,,,2 tầng,"3,9 m",,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-thai-ha-phuong-trung-liet/toa-vp-via-he-10m-tng-may-2-thoang-cho-thue-80tr-th-133m2-6tang-mt4m-58ty-dong-da-pr41808454,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",62 tỷ,133 m²,Có sổ,,,,4 m,,Nội thất,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-phu-doan-phuong-hang-trong/-co-kinh-h-sam-uat-78m2-8-5-tang-thang-may-mt3-8m-62-ty-hoan-kiem-pr42596591,"Phố Phủ Doãn, Phường Hàng Trống, Hoàn Kiếm, Hà Nội",65 tỷ,78 m²,Sổ đỏ,,,,"3,8 m",,K,,
https://batdongsan.com.vn/ban-dat-duong-tay-thang-long-phuong-tay-tuu/ban-dich-vu-60-80m-pr43076872,"Đường Tây Thăng Long, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",200 triệu/m²,60 m²,Đang chờ sổ,,,,4 m,30 m,,Đông - Nam,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-phu-thuong-1-prj-chung-cu-westlake-residential/-so-huu-dang-cap-ben-tay-duplex-pentuse-view-tay-pr42465353,"Chung cư Westlake Residential , 266, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội",Thỏa thuận,180 m²,,4 phòng,4 phòng,,,,,,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/bat-day-thi-truong-3n-view-cuc-chat-tang-trung-gia-mem-75m2-full-noi-that-gia-ban-5-ty-260-pr43106043,"Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội","5,26 tỷ",75 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khang-phuong-yen-hoa-2/hang-hiem-ban-sieu-pham-kinh-doanh-pho-90m2-7-tang-thang-may-o-to-tranh-pr42719494,"Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội","27,5 tỷ",90 m²,Sổ đỏ/ Sổ hồng,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-quang-lai-xa-tu-hiep/ban-4-tang-dau-gia-kd-dau-cho-thue-dong-tien-vip-t-thanh-tri-pr43001155,"Đường Quang Lai, Xã Tứ Hiệp, Thanh Trì, Hà Nội","27,8 tỷ",121 m²,Sổ đỏ/ Sổ hồng,6 phòng,4 phòng,4 tầng,"5,8 m",16 m,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-duong-thach-ban-phuong-thach-ban-1/-lo-goc-oto-tranh-thong-mua-phan-lo-dau-tu-dt-400m-mt-35m-full-tho-cu-pr43106037,"Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",64 tỷ,400 m²,Sổ đỏ/ Sổ hồng,,,,35 m,8 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-lien-mac-phuong-lien-mac/ban-pho-btl-dt-40m2-5-tang-gia-6-3-ty-o-to-tai-do-cua-15m-ra-mat-pho-pr43106036,"đường Liên Mạc, Phường Liên Mạc, Bắc Từ Liêm, Hà Nội","6,3 tỷ",40 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thuy-khue-phuong-thuy-khue/ban-tay-ho-ha-noi-48m-6t-30-8-ti-gara-thang-may-dong-tien-pr41090093,"Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội","30,8 tỷ",50 m²,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,6 tầng,"5,4 m",,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-quan-hoa/ban-toa-ccmm-230m2-7t-10m-mt-thang-may-co-39pkk-thu-3-ty-1-nam-lh097638866-pr42205349,"Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội","33,9 tỷ",230 m²,Sổ đỏ/ Sổ hồng,39 phòng,39 phòng,7 tầng,10 m,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khang-phuong-yen-hoa-2/ban-phan-lo-2-mat-ngo-o-to-lo-goc-95m2-4-tang-4-7m-mt-nhinh-15ty-pr40489071,"Ngõ 155, Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội","23,75 tỷ",95 m²,Sổ đỏ/ Sổ hồng.,4 phòng,3 phòng,4 tầng,"4,7 m",4 m,Đầy đủ.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khanh-toan-phuong-quan-hoa/-moi-dan-xay-thang-may-2-thoang-nhinh-12-ty-hon-50m-pr42925823,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Cầu Giấy, Hà Nội","12,8 tỷ",54 m²,Sổ đỏ/ Sổ hồng,6 phòng,3 phòng,5 tầng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khanh-toan-phuong-quan-hoa/-mat-ngo-thong-80m2-5-tang-kinh-doanh-dau-tu-12-5-ty-pr42694123,"Ngõ 58, Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Cầu Giấy, Hà Nội","12,5 tỷ",80 m²,Sổ đỏ/ Sổ hồng,7 phòng,5 phòng,5 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-dich-vong/toa-ccmn-cao-cap-47m2-6t-thang-may-moi-tinh-12pkk-thu-55tr-1t-pr42122459,"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội","10,9 tỷ",47 m²,Sổ đỏ/ Sổ hồng,11 phòng,11 phòng,6 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-quan-hoa/sieu-pham-dong-tien-ban-toa-ccmn-thang-may-phan-lo-150m2-9t-7-5m-mt-44pkk-270tr-1t-pr42164741,"Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",40 tỷ,150 m²,Sổ đỏ/ Sổ hồng,44 phòng,44 phòng,9 tầng,"7,5 m",,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ngoc-thuy-phuong-ngoc-thuy/-be-the-pho-y-view-ho-o-to-chay-vong-quanh-1250m2-gia-uu-dai-280-ty-pr42827010,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",280 tỷ,1.250 m²,Sổ đỏ/ Sổ hồng,,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-di-trach-xa-di-trach/ban-dep-trung-tam-thon-dau-1-hoai-duc-gan-khu-quy-hoach-vuon-hoa-pr43106017,"Thôn Dậu 1, Đường Di Trạch, Xã Di Trạch, Hoài Đức, Hà Nội","4,85 tỷ","48,5 m²",Sổ đỏ/ Sổ hồng.,,,,"4,6 m",2 m,,Tây - Bắc,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-lang-phuong-lang-thuong/toa-vp-via-he-50m-khong-qh-2-tien-50m-7t-thang-may-27-ty-tl-pr42545107,Đường nguyễn khang,27 tỷ,50 m²,Sổ đỏ/ Sổ hồng,5 phòng,5 phòng,7 tầng,4 m,50 m,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-pho-nguyen-dong-chi-phuong-cau-dien/hang-hiem-tai-ban-tang-nha-102m2-7m-gia-18-4-ty-pr42969047,"Phố Nguyễn Đổng Chi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội","18,4 tỷ",102 m²,Sổ đỏ,,,,7 m,,,,
https://batdongsan.com.vn/ban-dat-pho-tran-cung-phuong-co-nhue-1/chinh-chu-hot-ban-tang-nha-truoc-nha-3m-vai-buoc-ra-view-thang-vien-e-pr42969216,"Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội","21,6 tỷ",126 m²,Sổ đỏ/ Sổ hồng,,,,6 m,,,,
https://batdongsan.com.vn/ban-dat-duong-le-duc-tho-phuong-mai-dich/sieu-pham-lo-goc-15m-ra-pho-o-to-tranh-70m-5-2m-gia-nhinh-16-ty-pr42969401,"Đường Lê Đức Thọ, Phường Mai Dịch, Cầu Giấy, Hà Nội","16,5 tỷ",70 m²,Sổ đỏ/ Sổ hồng,,,,"5,2 m",,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-hoa-phuong-yen-hoa-2/-trung-tam-cau-giay-pho-ngo-thong-o-to-do-cua-82m2-gia-13-8-ty-pr42969732,"Đường Yên Hòa, Phường Yên Hòa, Cầu Giấy, Hà Nội","13,8 tỷ",82 m²,Sổ đỏ/ Sổ hồng,,,,"4,7 m",,,,
https://batdongsan.com.vn/ban-dat-xa-duc-thuong/ban-tai-thon-cao-hoai-ha-noi-duong-o-to-gia-tot-pr43104852,"Xã Đức Thượng, Hoài Đức, Hà Nội",4 tỷ,"47,3 m²",Sổ đỏ/ Sổ hồng,,,,"4,3 m",3 m,,Đông - Nam,
https://batdongsan.com.vn/ban-dat-duong-nguyen-khang-phuong-trung-hoa-4/ban-tang-nha-55m2-6-8m-ngo-rong-ba-gac-tranh-thoai-mai-gia-nhinh-11-ty-pr42969829,"Đường Nguyễn Khang, Phường Trung Hòa, Cầu Giấy, Hà Nội","11,5 tỷ",55 m²,Sổ đỏ/ Sổ hồng,,,,"6,8 m",,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-dich-vong/cuc-shock-ban-dat-tang-sieu-dep-ngo-79-kinh-doanh-sam-uat-gia-11-ty-pr42969929,"Ngõ 79, Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",11 tỷ,55 m²,Sổ đỏ,,,3 tầng,5 m,,,,
https://batdongsan.com.vn/ban-dat-duong-ho-tung-mau-phuong-cau-dien/ban-vang-mat-ngo-87m-4m-gia-18-ty-kinh-doanh-sam-uat-no-hau-cuc-tang-pr42970047,"Đường Hồ Tùng Mậu, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",18 tỷ,87 m²,Sổ đỏ/ Sổ hồng,,,,4 m,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-nhan-phuong-thanh-nhan/ban-n-1-ra-mat-pho-45m-nhinh-9-ty-kinh-doanh-dinh-pr43106028,"Đường Thanh Nhàn, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội","9,5 tỷ",45 m²,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,3 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-quang-dao-phuong-phu-do/ccmn-sieu-dong-tien-pho-len-8-tang-thang-may-ngo-thong-o-to-21-5-ty-pr42970103,"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội","21,5 tỷ",85 m²,Sổ đỏ/ Sổ hồng,19 phòng,19 phòng,8 tầng,,,"Trang bị full đồ: Điều hòa, nóng lạnh, giường, tủ, bếp, thiết bị vệ sinh.",,
https://batdongsan.com.vn/ban-dat-duong-le-quang-dao-phuong-phu-do/ban-pho-92m-5m-gia-13-ty-kinh-doanh-xay-toa-nha-qua-dep-pr42970203,"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội",13 tỷ,92 m²,Sổ đỏ/ Sổ hồng,,,,5 m,,,,
https://batdongsan.com.vn/ban-dat-duong-my-dinh-phuong-me-tri/ban-lo-hiem-trung-tam-112m-5-5-cach-o-to-15m-thoang-vinh-vien-pr42970244,"đường Mỹ Đình, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","15,7 tỷ",115 m²,Sổ đỏ/ Sổ hồng,,,,"5,5 m",,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pham-van-dong-phuong-co-nhue-1-prj-thanh-pho-giao-luu/ban-vip-225m-gia-re-khu-do-thi-an-binh-city-pr42994093,"Dự án Thành Phố Giao Lưu, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội","66,6 tỷ",225 m²,Sổ đỏ/ Sổ hồng,4 phòng,,3 tầng,10 m,10 m,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-pho-quan-nhan-phuong-nhan-chinh/ban-toa-van-phong-9-tang-phan-lo-31-ty-68m-mt-5-4m-via-he-o-to-tranh-dau-pr43005575,"Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội",31 tỷ,68 m²,Sổ đỏ,,,9 tầng,"5,4 m",,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-phuong-hoang-liet/ban-hang-xom-linh-dam-42m-5t-gia-7-6-ty-pr43105129,"Đường Kim Giang, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","7,6 tỷ",42 m²,Sổ đỏ/ Sổ hồng,4 phòng,5 phòng,5 tầng,,,Cơ bản,,
https://batdongsan.com.vn/ban-nha-rieng-duong-duc-thuong-xa-duc-thuong/ban-3-tang-moi-xay-tai-thuy-hoai-ha-noi-gia-tot-pr43105969,"Thôn Nội, Đường Đức Thượng, Xã Đức Thượng, Hoài Đức, Hà Nội","6,5 tỷ","92,3 m²",Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,3 tầng,"8,6 m",5 m,Không nội thất,Nam,Nam
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-vy-phuong-mai-dich/toa-van-ng-cau-giay-2-tien-via-he-sieu-rong-136-m2-9-tang-pr43106023,"Đường Trần Vỹ, Phường Mai Dịch, Cầu Giấy, Hà Nội",88 tỷ,136 m²,Sổ đỏ/ Sổ hồng,9 phòng,9 phòng,9 tầng,"6,8 m",50 m,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-duong-le-duc-tho-phuong-my-dinh-1/ban-pho-80m-gia-19-5-ty-cach-pho-vai-buoc-vi-tri-vang-trung-tam-dinh-pr42970286,"Đường Lê Đức Thọ, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","19,5 tỷ",80 m²,Sổ đỏ/ Sổ hồng,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-to-hieu-phuong-ha-cau/-55m2-ngo-rong-thoang-sang-20m-ra-o-7-9-ty-pr42824973,"Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội","7,9 tỷ",55 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-32-phuong-tay-tuu/hang-hot-moi-len-ban-7-tang-dong-tien-gan-nga-4-nhon-pr43106048,"Đường Quốc lộ 32, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",16 tỷ,76 m²,Sổ đỏ/ Sổ hồng,13 phòng,13 phòng,7 tầng,"3,88 m",3 m,Đầy đủ,Tây - Nam,Tây - Nam
