Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Mặt tiền,Đường vào,Pháp lý,Nội thất
https://batdongsan.com.vn/ban-nha-rieng-duong-tan-khai-phuong-vinh-hung-2/ban-ngo-150-dt-30m-x-5t-mt-4m-cach-o-to-30m-ba-gac-vao-gia-5-45-ty-pr41454330,"Ngõ 150, Đường Tân Khai, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",6 tỷ,30 m²,3 phòng,4 phòng,5 tầng,Đông - Nam,,4 m,2 m,Sổ đỏ/ Sổ hồng,Cơ bản.
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nam-son-phuong-hoang-liet-prj-khu-do-thi-moi-linh-dam/can-thanh-khoan-gap-ban-dao-cuc-hiem-ban-pr39158508,"Dự án KĐT Linh Đàm, Đường Nam Sơn, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",50 tỷ,280 m²,6 phòng,7 phòng,4 tầng,,,14 m,20 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-linh-nam-phuong-linh-nam/-hoangmai-trung-tam-pho-dt-50m-x-5t-xay-moi-40m-ra-mat-pho-oto-5-ta-vao-sdcc-gia-8-6-ty-pr42691429,"Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","8,6 tỷ",50 m²,6 phòng,4 phòng,5 tầng,Tây - Nam,Tây - Nam,,,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-nha-mat-pho-duong-minh-khai-phuong-minh-khai/ban-kinh-doanh-hai-ba-trung-sam-uat-via-he-vi-tri-dep-120m2-41-ty-pr41644692,"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",38 tỷ,120 m²,,,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-duong-phuong-hoang-liet-prj-hh1-linh-dam/ban-46-m-tai-hh-dam-pr43085693,"Dự án HH1 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",2 tỷ,46 m²,2 phòng,1 phòng,,,,,,Hợp đồng mua bán,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-xa-phung-chau/chi-2-85-ty-co-ngay-34m-5-tang-khu-dan-cu-dong-duc-gia-re-t-khu-vuc-pr42872161,"Phụng Châu, Chương Mỹ, Hà Nội","2,85 tỷ",34 m²,4 phòng,3 phòng,4 tầng,,,3 m,2 m,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-vinhomes-times-city-park-hill/-1-ngu-tai-3-5x-ty-nha-dep-pr39301095,"Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Thỏa thuận,53 m²,1 phòng,,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-phuong-le-dai-hanh/ban-dep-the-giao-quan-hbt-ha-noi-dt-42m-6-tang-mt-4-2m-gia-17-7-dep-long-lanh-den-la-me-pr42679774,"Phường Lê Đại Hành, Hai Bà Trưng, Hà Nội","17,7 tỷ",42 m²,4 phòng,6 phòng,6 tầng,,,"4,2 m",,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-tao-prj-n01-t7-ngoai-giao-doan/-re-nhat-chi-11xtr-m2-3n2vs-bao-phi-toa-n01t7-han-jardin-lh-pr42946138,"Dự án N01-T7 Ngoại Giao Đoàn, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",115 triệu/m²,"107,5 m²",3 phòng,2 phòng,,,,,,Hợp đồng mua bán,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-my-dinh-2/-dong-tien-can-goc-xay-moi-thang-may-13p-kk-doanh-thu-65tr-thang-nhinh-11-ty-pr43089052,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","11,5 tỷ",50 m²,13 phòng,13 phòng,6 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-an-thang-phuong-bien-giang/chi-hon-5-ty-co-ngay-40m-4-tang-oto-tranh-truoc-kinh-doanh-dinh-pr42896613,"Đường An Thắng, Phường Biên Giang, Hà Đông, Hà Nội",Thỏa thuận,40 m²,5 phòng,3 phòng,4 tầng,,,4 m,8 m,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-nha-rieng-xa-kieu-ky/ban-4-tang-tai-garage-o-to-7-cho-view-ho-full-noi-that-cach-vin-300m-chi-5-8-ty-pr42205693,"Xã Kiêu Kỵ, Gia Lâm, Hà Nội","5,95 tỷ",42 m²,,,4 tầng,,,4 m,,,"Ội thất sau khi hoàn thiện: Bếp ăn trang bị đầy đủ: Tủ lạnh, bếp từ, lò vi sóng. Cả nhà bao gồm 6 điều hòa."
https://batdongsan.com.vn/ban-nha-rieng-pho-pham-tuan-tai-phuong-dich-vong-hau/sieu-re-phan-lo-vip-lo-goc-3-thoang-o-to-kd-dinh-cao-60m-6t-mt-7-5m-17-8-ty-pr43088775,"Phố Phạm Tuấn Tài, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội","17,8 tỷ",60 m²,5 phòng,5 phòng,6 tầng,,,"7,5 m",6 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hung-thinh-phuong-yen-so-prj-hateco-hoang-mai/-ban-92-2m-3-ngu-2-ve-sinh-2-ban-cong-rong-view-tang-gia-4-65-ty-lh-pr43067032,"Dự án Hateco Hoàng Mai, Đường Hưng Thịnh, Phường Yên Sở, Hoàng Mai, Hà Nội","4,65 tỷ","92,2 m²",3 phòng,2 phòng,,Nam,Bắc,,,,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-long-bien-phuong-ngoc-lam-2-prj-mipec-riverside/chu-nha-ban-3pn-view-song-gia-11-ty-bao-phi-sang-ten-lh-pr43089014,"Dự án Mipec Riverside, Đường Long Biên, Phường Ngọc Lâm, Long Biên, Hà Nội",11 tỷ,125 m²,3 phòng,2 phòng,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-duc-canh-phuong-tuong-mai/ban-dep-ngo-pho-quan-hoang-ha-noi-dt-16m-2tang-mt-4m-gia-1-8-ty-pr43066964,"Đường Nguyễn Đức Cảnh, Phường Tương Mai, Hoàng Mai, Hà Nội","1,8 tỷ",16 m²,2 phòng,2 phòng,2 tầng,,,4 m,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-la-khe-prj-the-terra-an-hung/b-hoa-hau-dukey-140m2-4n3wc-dep-nhat-cc-tg-trung-gia-9x-ty-o075645309-pr42807464,"The Terra An Hưng, La Khê, Hà Đông, Hà Nội",Thỏa thuận,140 m²,4 phòng,3 phòng,,,,,,,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-dai-nghia-phuong-truong-dinh/ban-gap-moi-dep-lo-goc-o-to-do-cua-gia-chi-9-98-ty-pr42842078,"Phố Trần Đại Nghĩa, Phường Trương Định, Hai Bà Trưng, Hà Nội","9,98 tỷ",38 m²,,,5 tầng,,,"4,1 m",,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-dat-xa-thuy-lam/chinh-chu-gui-ban-dep-truc-chinh-o-to-tranh-thoai-mai-dong-anh-ha-noi-113-m2-pr43060904,"Xã Thụy Lâm, Đông Anh, Hà Nội","9,15 tỷ",113 m²,,,,,,,,Sổ đỏ chính chủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-cau-am-phuong-van-phuc-1-prj-goldsilk-complex/ban-cc-122m2-gia-thoa-thuan-4pn-2wc-q-ha-dong-hn-pr43088767,"Goldsilk Complex, Cầu Am, Vạn Phúc, Hà Đông, Hà Nội",Thỏa thuận,122 m²,4 phòng,2 phòng,,Đông - Nam,Tây - Bắc,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-prj-the-pavilion-vinhomes-ocean-park/chinh-chu-ban-3n-dep-nhat-toa-p1-pr42945925,"The Pavilion - Vinhomes Ocean Park, Lý Thánh Tông, Dương Xá, Gia Lâm, Hà Nội","5,3 tỷ",84 m²,3 phòng,3 phòng,,Đông - Nam,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-xuan-la-prj-tay-ho-residence/-goc-2pn-2vs-2-ban-toa-hdi-tang-cao-view-tang-cuc-dep-gia-tot-nhat-pr42727621,"Tây Hồ Residence, 158, Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội",Thỏa thuận,"74,7 m²",2 phòng,2 phòng,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ha-tri-phuong-ha-cau/-dep-5-tang-dep-dan-xay-cc-cn-oto-5-ta-do-cong-gan-pho-full-go-quy-pr43087174,"Đường Hà Trì, Phường Hà Cầu, Hà Đông, Hà Nội","6,56 tỷ",34 m²,3 phòng,4 phòng,5 tầng,,,"5,6 m",3 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-la-khe/ban-gap-6-75-ty-37m2-o-ha-dong-ha-noi-pr43008853,"Đường Quang Trung, Phường La Khê, Hà Đông, Hà Nội","6,75 tỷ",37 m²,6 phòng,4 phòng,5 tầng,Tây,,"3,5 m",3 m,Sổ đỏ/ Sổ hồng,"Nội thất đầy đủ: Điều hòa, tủ lạnh, giường."
https://batdongsan.com.vn/ban-dat-xa-nguyen-khe/sieu-pham-hiem-nguoi-ban-gia-cuc-mem-o-dong-anh-ha-noi-pr43087126,"Xã Nguyên Khê, Đông Anh, Hà Nội","3,6 tỷ",74 m²,,,,,,"5,4 m","3,5 m",Sổ đỏ/ Sổ hồng.,
https://batdongsan.com.vn/ban-dat-xa-thuy-huong-1/ban-tan-an-c-my-ha-noi-30-m2-1-4-ty-pr41768023,"Xã Thụy Hương, Chương Mỹ, Hà Nội","1,18 tỷ",30 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-sai-dong-phuong-viet-hung-2-prj-tsg-lotus-sai-dong/em-ban-gap-goc-toa-113-5m2-thiet-ke-3pn-1-phong-da-nang-6ty050tr-pr43088719,"TSG Lotus Sài Đồng, 190 Sài Đồng, Việt Hưng, Long Biên, Hà Nội","6,05 tỷ","113,5 m²",4 phòng,2 phòng,,Đông - Bắc,Tây - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-dat-duong-420-xa-binh-yen-1/chinh-chu-toi-ban-lo-100m2-lo-goc-sieu-vip-tai-dinh-cu-nam-thach-that-ha-noi-pr43088674,"Đường 420, Xã Bình Yên, Thạch Thất, Hà Nội",Thỏa thuận,100 m²,,,,,,10 m,36 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-tay-tuu-phuong-tay-tuu/ban-tai-6-5-ty-50-m2-mat-tien-4-04m-phap-ly-day-du-pr42522497,"Đường Tây Tựu, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội","6,5 tỷ",50 m²,,,,Đông - Nam,,"4,04 m",3 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-trong-tan-phuong-la-khe-prj-park-kiara/-3pn-re-nhat-du-an-parkcity-pr42990373,"Dự án Park Kiara, Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội",11 tỷ,111 m²,3 phòng,3 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-dang-xuan-bang-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/ban-nr-40m2-lien-ke-tai-bac-gia-chi-13-8-ty-hiem-pr43087607,"Dự án KĐT Linh Đàm, Đường Đặng Xuân Bảng, Phường Đại Kim, Hoàng Mai, Hà Nội","13,8 tỷ",40 m²,4 phòng,3 phòng,4 tầng,,,4 m,10 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thuy-khue-phuong-thuy-khue/ban-gap-kinh-doanh-dinh-70m2-tien-sieu-khung-thang-may-xin-30-5-ty-pr37587585,"Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội",36 tỷ,70 m²,10 phòng,13 phòng,8 tầng,Nam,Nam,5 m,25 m,Số đỏ vuông đẹp,Đẹp xịn.
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-420-xa-binh-yen-1/hang-hiem-sieu-pham-mat-420-tai-hoa-lac-100m2-mat-tien-5m-full-tho-gia-cuc-re-pr43089012,"Đường Tỉnh lộ 420, Xã Bình Yên, Thạch Thất, Hà Nội",Thỏa thuận,100 m²,,,,Tây - Bắc,,5 m,24 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-la-khe/ban-gap-sieu-dep-5-tang-thang-may-50-1m2-gia-chi-8-5ty-gan-tan-pr43087122,"Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội","8,5 tỷ","50,1 m²",3 phòng,4 phòng,5 tầng,,,,2 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-loai-bat-dong-san-khac-phuong-phuong-canh/chuyen-nhuong-dat-xay-truong-lien-cap-1-27ha-tai-nam-tu-liem-pr42419655,"Phường Phương Canh, Nam Từ Liêm, Hà Nội",Thỏa thuận,12.780 m²,,,6 tầng,,,,,Sổ đỏ,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-ngo-xuan-quang-thi-tran-trau-quy/can-ban-can-6-tang-tt-dt-73m2-kinh-doanh-tot-pr43087687,"Đường Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","19,5 tỷ",73 m²,,,6 tầng,,,"3,5 m",13 m,Sổ đỏ/ Sổ hồng,Nội thất cao cấp.
https://batdongsan.com.vn/ban-dat-xa-tan-xa/lo-goc-104-3m2-tai-thon-3-full-tho-cu-o-to-tranh-duong-thong-y-nha-tro-ngay-gia-re-pr43073371,"Thôn 3, Xã Tân Xã, Thạch Thất, Hà Nội",48 triệu/m²,"104,3 m²",,,,Tây,,"4,8 m",6 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-phuong-tuong-mai/trung-tam-quan-hoang-64m2-15-7-ti-thang-may-kinh-doanh-o-to-vao-nha-pr43087534,"Phường Tương Mai, Hoàng Mai, Hà Nội","15,7 tỷ",64 m²,6 phòng,4 phòng,5 tầng,,,5 m,"3,2 m",Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-mat-pho-duong-cu-khoi-phuong-cu-khoi/sieu-hiem-o-to-tranh-lo-goc-40m2-7-tang-thang-may-gia-252tr-m-pr43087554,"Đường Cự Khối, Phường Cự Khối, Long Biên, Hà Nội","10,1 tỷ",40 m²,3 phòng,3 phòng,7 tầng,,,"5,4 m",13 m,Sổ đỏ/ Sổ hồng.,Đầy đủ.
https://batdongsan.com.vn/ban-nha-rieng-duong-huu-hung-phuong-tay-mo/-52m2-4-5-tang-dan-xay-5-9-ty-ngo-o-to-tranh-dan-tri-cao-bai-xe-o-to-sat-tien-ich-nhieu-pr42989712,"Đường Hữu Hưng, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","5,9 tỷ",52 m²,4 phòng,,4 tầng,,,,2 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-luong-the-vinh-phuong-me-tri-prj-vov-me-tri/chu-thanh-ban-1607-tai-gia-3-5-ty-70m2-bc-dong-nam-lh-pr43088984,"Dự án VOV Mễ Trì, Đường Lương Thế Vinh, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","3,5 tỷ",70 m²,2 phòng,2 phòng,,,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-thon-phuong-my-dinh-1/-dep-lo-goc-gan-oto-tranh-tien-ich-48m-gia-ban-17-ty-pr43088966,"Đường Đình Thôn, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",17 tỷ,48 m²,5 phòng,,6 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-kien-hung-prj-mipec-city-view/ban-70m-toa-m3-ha-dong-noi-that-full-gia-chi-3-x-ty-co-thuong-luong-pr42291360,"Dự án Mipec City View, Phường Kiến Hưng, Hà Đông, Hà Nội",Thỏa thuận,57 m²,2 phòng,2 phòng,,,,,,Sổ đỏ,Full nội thất.
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dieu-phuong-quang-an-2/ban-dong-tien-3ty-nam-tay-ho-130m2-thang-may-mt7m-view-ho-tay-chi-hon-80-ty-pr43073112,"Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","80,9 tỷ",130 m²,,,,,,7 m,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dai-kim/ban-bet-tai-pho-bac-linh-dam-dt-115mx4-t-gia-38-ty-lh-t-pr42766279,"Phường Đại Kim, Hoàng Mai, Hà Nội",38 tỷ,119 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-yen-hoa-2/chu-can-ban-nhanh-can-cau-giay-gia-re-nhat-thi-truong-gan-cong-vien-cau-giaytieenj-pr43083440,"Phường Yên Hòa, Cầu Giấy, Hà Nội","7,4 tỷ",30 m²,4 phòng,4 phòng,5 tầng,,,5 m,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-phuong-my-dinh-1/sieu-hiem-nam-tu-liem-lo-goc-5-tang-2-thoang-ngo-rong-gan-o-to-chi-6-35-ty-pr42975354,"Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","6,35 tỷ",34 m²,3 phòng,4 phòng,5 tầng,Nam,,"3,7 m","2,5 m",Sổ đẹp,Full nội thất.
https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-nghia-do-1/5-75-ty-ban-cau-giay-6-tang-thang-may-ngo-3m-chi-5m-ra-o-to-tranh-kinh-doanh-pr42975296,"Ngõ 89, Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","5,75 tỷ",23 m²,4 phòng,5 phòng,6 tầng,Tây - Bắc,Tây - Bắc,5 m,3 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-liet-phuong-thinh-liet-prj-vp6-linh-dam/an-thi-moi-lap-nghiep-lua-chon-tot-nhat-cho-vo-chong-tre-goc-2pn-2wc-o-o-luon-pr43088970,"Dự án VP6 Linh Đàm, Đường Hoàng Liệt, Phường Thịnh Liệt, Hoàng Mai, Hà Nội","2,7 tỷ",63 m²,2 phòng,2 phòng,,Đông - Nam,Tây - Bắc,,,Hợp đồng mua bán,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-phuong-my-dinh-1/ban-gap-nam-tu-liem-lo-goc-dan-xay-2-thoang-ngo-nong-rong-gan-bai-o-to-chi-6-35-ty-pr42957015,"Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","6,35 tỷ",35 m²,3 phòng,4 phòng,5 tầng,,,"3,6 m","2,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-vuong-phuong-dong-ngac/chinh-chu-a-hai-c-b-gap-ciputra-35m2-5-tg-o-to-cach-10m-hon-6-ty-pr42977624,"Đường An Dương Vương, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội","6,38 tỷ",35 m²,3 phòng,,5 tầng,,,,,Có sổ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-studio-1pn-1wc-view-dep-tai-vinmes-1-78-ty-28m2-pr43088969,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội","1,78 tỷ",28 m²,1 phòng,1 phòng,,Tây - Nam,Tây - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-phuong-my-dinh-1/chi-6-4-ty-ban-nam-tu-liem-34mx5t-full-noi-that-long-lanh-lo-goc-2-thoang-gan-o-to-pr42956927,"Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","6,4 tỷ",34 m²,3 phòng,4 phòng,5 tầng,,,"3,7 m",,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-phuong-my-dinh-1/sieu-hiem-dep-full-noi-that-o-ngay-lo-goc-2-thoang-34mx5t-tang-moi-tinh-gan-bai-o-to-pr42956671,"Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","6,35 tỷ",34 m²,3 phòng,4 phòng,5 tầng,Nam,,"3,6 m","2,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-phuong-my-dinh-1/nhinh-6-ty-ban-thon-lo-goc-35mx5t-tang-full-noi-that-long-lanh-gan-o-to-pr42956399,"Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","6,4 tỷ",35 m²,3 phòng,4 phòng,5 tầng,Nam,Nam,"3,7 m","2,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-huynh-van-nghe-phuong-sai-dong-prj-le-grand-jardin-sai-dong/chinh-chu-ban-3-ngu-85m-gia-5-2-ty-view-be-boi-huong-mat-so-chinh-chu-pr42971585,"Le Grand Jardin Sài Đồng, Huỳnh Văn Nghệ, Sài Đồng, Long Biên, Hà Nội","5,2 tỷ",85 m²,3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-xa-binh-yen-1/hang-hiem-re-nhat-thi-truong-lo-86-3m2-duong-3-o-to-tai-hoa-lac-sat-cnc-dh-fpt-pr43088959,"Xã Bình Yên, Thạch Thất, Hà Nội",33 triệu/m²,"86,3 m²",,,,Tây - Bắc,,"5,6 m",7 m,Sổ đỏ/ Sổ hồng.,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-huyen-phuong-quan-hoa/ban-78m-phan-lo-5-tang-2-mat-ngo-o-to-tranh-do-kinh-doanh-26-2-ty-pr42986435,"Đường Nguyễn Văn Huyên, Phường Quan Hoa, Cầu Giấy, Hà Nội","26,2 tỷ",78 m²,6 phòng,7 phòng,5 tầng,,,5 m,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-mat-pho-pho-ly-thuong-kiet-phuong-tran-hung-dao/ban-vip-hoan-kiem-40m2-mt-3-5m-35-5-ty-vi-tri-dang-cap-via-he-cuc-rong-pr42455439,"Phố Lý Thường Kiệt, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",33 tỷ,40 m²,,,,,,"3,5 m",,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-dai-nghia-phuong-bach-khoa/ban-phan-lo-o-to-dan-tri-cao-canh-truong-hoc-ktqd-90m-nhinh-15-ty-pr43082610,"Phố Trần Đại Nghĩa, Phường Bách Khoa, Hai Bà Trưng, Hà Nội","15,7 tỷ",65 m²,5 phòng,4 phòng,4 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-cao-toc-thang-long-noi-bai-thi-tran-chi-dong-prj-khu-do-thi-chi-dong/can-ban-lo-165m2-so-nh-chu-pr41370813,"Chi Đông, Đường Cao tốc Thăng Long Nội Bài, Thị trấn Chi Đông, Mê Linh, Hà Nội",Thỏa thuận,189 m²,,,,,,8 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-trong-tue-xa-ta-thanh-oai-prj-chung-cu-dai-thanh/nha-dep-tam-gia-ban-42m2-hdmb-tai-gia-chi-1-69-ty-pr42273217,"Dự án Chung cư Đại Thanh, Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Thanh Trì, Hà Nội","1,69 tỷ",42 m²,1 phòng,1 phòng,,Tây,Đông,,,Hợp đồng mua bán,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-huynh-van-nghe-phuong-sai-dong-prj-le-grand-jardin-sai-dong/ban-76m-kem-san-vuon-40m-gia-4-5-ti-tai-jardin-pr42141848,"Le Grand Jardin Sài Đồng, Huỳnh Văn Nghệ, Sài Đồng, Long Biên, Hà Nội",5 tỷ,76 m²,2 phòng,2 phòng,,,,,,Sổ đỏ.,Nội thất đầy đủ.
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-xuan-dinh-phuong-xuan-dinh-prj-khu-ngoai-giao-doan/-88m2-4-tang-lo-goc-3-thoang-noi-that-tien-ti-gia-16-3-ty-pr42988733,"Dự án Khu Ngoại Giao Đoàn, Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","16,3 tỷ",88 m²,,,4 tầng,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-trai-phuong-mo-lao-prj-khu-nha-o-bac-ha/ban-ch-3pn-2wc-ta-ct2-fdacn-dng-hung-dng-nam-c-slt-de-t-gia-chi-4-x-ty-pr41957838,"Dự án Bắc Hà Fodacon, Đường Nguyễn Trãi, Phường Mỗ Lao, Hà Đông, Hà Nội",Thỏa thuận,56 m²,2 phòng,1 phòng,,Đông - Nam,Tây - Bắc,,,SĐCC,"Nội thất liền tường được để lại, giúp người mua tiết kiệm chi phí trang bị."
https://batdongsan.com.vn/ban-nha-mat-pho-duong-duong-van-be-phuong-vinh-tuy/ban-28-3-ty-67m2-4pn-7wc-day-du-noi-that-hai-ba-trung-ha-noi-pr43076457,"Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","28,3 tỷ",67 m²,4 phòng,7 phòng,6 tầng,,,"3,3 m",,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-pho-phung-chi-kien-phuong-nghia-do-1/ban-cau-giay-phan-lo-45mx6t-thang-may-p-khau-ga-ra-o-to-hon-15-ty-pr43088932,"Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",Thỏa thuận,45 m²,4 phòng,5 phòng,6 tầng,Nam,Nam,"3,8 m",5 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-khuong-thuong/can-ban-gap-gia-hoi-pr43088663,"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội",10 tỷ,34 m²,3 phòng,3 phòng,4 tầng,,,"3,6 m",30 m,Sổ đỏ/ Sổ hồng,
