Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Pháp lý,Nội thất,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-trang-trai-khu-nghi-duong-xa-tien-xuan/ban-va-chuyen-nhuong-resort-thung-lung-ngoc-linh-thach-that-ha-noi-vip-pr42586210,"Xã Tiến Xuân, Thạch Thất, Hà Nội",Thỏa thuận,35.000 m²,,,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-dong-cham-xa-dong-xuan-2/lo-2-mat-100m2-o-to-tranh-sat-metro-so-5-view-cuc-dep-tai-hoa-lac-chi-duoi-3-ty-pr43086309,"Đường Đồng Chằm, Xã Đông Xuân, Quốc Oai, Hà Nội",29 triệu/m²,100 m²,,,,5 m,8 m,Sổ đỏ/ Sổ hồng,,Tây - Nam,
https://batdongsan.com.vn/ban-dat-xa-duyen-thai/ban-tai-thuong-tin-ha-noi-3-78-ty-40-m2-mat-tien-3-86m-phap-ly-day-du-pr43097396,"Xã Duyên Thái, Thường Tín, Hà Nội","3,78 tỷ",40 m²,,,,"3,86 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-lang-ha-phuong-lang-ha-prj-toa-nha-petrowaco-97-lang-ha/ban-duplex-97-99-235-6m2-n-dep-full-noi-tt-lh-pr43003091,"Tòa nhà Petrowaco - 97 Láng Hạ, Láng Hạ, Láng Hạ, Đống Đa, Hà Nội",87 triệu/m²,"235,6 m²",4 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-hoang-liet-prj-vp5-linh-dam/sieu-hiem-46m-1-phong-ngu-1-ve-sinh-toa-ban-dao-full-noi-that-moi-gia-2-x-ty-pr43097267,"Dự án VP5 Linh Đàm, Đường Nguyễn Duy Trinh, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","2,8 tỷ",46 m²,1 phòng,1 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tay-thang-long-phuong-tay-tuu-prj-jade-lake-residence/can-ra-hang-can-102m-mat-tien-6m-13m-du-an-la-long-pr41158032,"Dự án Jade Lake Residence, Đường Tây Thăng Long, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",250 triệu/m²,102 m²,,,6 tầng,8 m,60 m,HĐMB,Cơ bản,Tây,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-70-2-phuong-xuan-phuong-prj-khu-do-thi-xuan-phuong/ban-lo-goc-kdt-foresa-nam-tu-liem-ha-noi-160m2-gia-33-ty-pr41235269,"Khu đô thị Xuân Phương, Đường 70, Phường Xuân Phương, Nam Từ Liêm, Hà Nội",33 tỷ,160 m²,6 phòng,6 phòng,4 tầng,15 m,25 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-xa-son-dong-1/cuc-hiem-lo-goc-231m2-duong-3-o-to-sat-san-bong-van-an-tay-gia-chi-1xtr-m2-pr43096001,"Thôn Vạn An, Xã Sơn Đông, Sơn Tây, Hà Nội",18 triệu/m²,231 m²,,,,"7,88 m",6 m,Sổ đỏ/ Sổ hồng,,Tây - Nam,
https://batdongsan.com.vn/ban-dat-duong-21-1-xa-co-dong/can-tra-lai-ngan-hang-ban-gap-71-5m2-tt-sat-cho-truong-c1-c2-5p-ve-dhqg-cnc-hoa-lac-pr43027567,"Đường 21, Xã Cổ Đông, Sơn Tây, Hà Nội","1,72 tỷ","71,5 m²",,,,"5,06 m",5 m,Sổ đỏ/ Sổ hồng.,,Đông - Nam,
https://batdongsan.com.vn/ban-kho-nha-xuong-thi-tran-quang-minh/chuyen-nhuong-khu-cong-nghiep-9000m-1-4ha-1-3ha-day-du-pr38895215,"Thị trấn Quang Minh, Mê Linh, Hà Nội",Thỏa thuận,9.000 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-van-quan-prj-khu-do-thi-moi-van-quan/ban-69m-5-tang-via-he-da-bong-o-kinh-anh-vuc-hiem-ban-pr43097182,"Dự án KĐT Văn Quán, Phường Văn Quán, Hà Đông, Hà Nội","17,6 tỷ",69 m²,3 phòng,,4 tầng,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-buou-phuong-kien-hung-prj-chung-cu-sails-tower/-ban-gap-ch-75m-2-ngu-toa-a-song-nhue-gia-re-hon-thi-truong-300tr-full-do-pr42988628,"Dự án Sails Tower, Đường Cầu Bươu, Phường Kiến Hưng, Hà Đông, Hà Nội","3,4 tỷ",75 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-dat-xa-ha-bang/cat-lo-sau-chi-2-67-ty-so-huu-72-3m2-full-tho-tai-hoa-lac-cam-ket-re-nt-thi-truong-pr43096024,"Xã Hạ Bằng, Thạch Thất, Hà Nội",37 triệu/m²,"72,3 m²",,,,"4,2 m",5 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ha-tri-phuong-ha-cau/doi-dien-ttca-da-sy-56m-3-tang-dep-o-luon-mat-ngo-thong-chi-7-2-ty-pr42882457,"Đường Hà Trì, Phường Hà Cầu, Hà Đông, Hà Nội","7,2 tỷ",56 m²,3 phòng,3 phòng,3 tầng,5 m,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-duong-yen-hoa-phuong-yen-nghia-1/ban-39m2-tai-ha-dong-2-85-ty-gia-dau-tu-so-do-chinh-chu-san-sang-giao-dich-pr43097988,"Đường Yên Hòa, Phường Yên Nghĩa, Hà Đông, Hà Nội","2,85 tỷ",39 m²,,,,"4,5 m",2 m,Sổ đỏ/ Sổ hồng,,Tây - Bắc,
https://batdongsan.com.vn/ban-dat-duong-hoa-binh-1-phuong-yen-nghia-1/ban-2-mat-ngo-tai-ngo-91-va-87-3-55-ty-dt-43-m2-so-do-chinh-chu-pr43097905,"Ngõ 91 và 87, Đường Hòa Bình, Phường Yên Nghĩa, Hà Đông, Hà Nội","3,55 tỷ",43 m²,,,,"3,5 m",3 m,Sổ đỏ/ Sổ hồng,,Đông - Bắc,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-phuong-hoang-liet-prj-khu-do-thi-moi-linh-dam/ban-khach-san-3-mai-ha-noi-217m2-x-6-tang-gia-36-ty-pr37529085,"Dự án KĐT Linh Đàm, Đường Nguyễn Hữu Thọ, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",52 tỷ,231 m²,26 phòng,26 phòng,6 tầng,12 m,18 m,Sổ đỏ/ Sổ hồng,Đầy đủ.,,
https://batdongsan.com.vn/ban-loai-bat-dong-san-khac-duong-tran-phu-phuong-van-quan-prj-song-da-ha-dong-tower/ban-phong-260m2-khoi-de-toa-n-dong-pr42739052,"Dự án Sông Đà Hà Đông Tower, Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội","10,2 tỷ",260 m²,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-hoang-liet-prj-hh2-linh-dam/-sieu-dep-2-png-ngu-tai-hh-gia-chi-2-ty-090-trieu-pr43097243,"Dự án HH2 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","2,09 tỷ",46 m²,2 phòng,1 phòng,,,,Hợp đồng mua bán,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngu-nhac-phuong-linh-nam/ban-hoang-mai-38m-5m-ra-mat-pho-o-to-tranh-can-xay-doc-lap-gia-chi-6-3-ty-pr43097798,"Phố Ngũ Nhạc, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","6,5 tỷ",38 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quang-trung-phuong-quang-trung-17-prj-flc-star-tower/tin-cuc-hot-chinh-chu-tien-ban-gap-goc-3-ngu-full-do-dep-ssdcc-tai-toa-cc-flc-pr43098093,"Dự án FLC Star Tower, Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội",Thỏa thuận,100 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Nam,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-xa-ngu-hiep-1/ban-gap-o-to-do-cua-dan-xay-chac-chac-45m-gia-4-9-ty-pr43097357,"Xã Ngũ Hiệp, Thanh Trì, Hà Nội","4,9 tỷ",45 m²,4 phòng,4 phòng,4 tầng,,,Có sổ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-linh-dam-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/ban-lo-goc-2-mat-via-he-rong-ban-dao-hoang-mai-ha-noi-615m2-pr42716170,"KĐT Linh Đàm, Đường Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội",180 tỷ,615 m²,9 phòng,9 phòng,4 tầng,25 m,17 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-thinh-quang-phuong-thinh-quang/ban-dt-31m2-gia-4-8-ty-1-ngoat-ra-oto-dau-pr43097685,"Đường Thịnh Quang, Phường Thịnh Quang, Đống Đa, Hà Nội","4,8 tỷ",31 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-kho-nha-xuong-phuong-yen-nghia-1/ban-tai-ben-xe-ha-dong-tram-xang-dau-bao-duong-oto-0988-529-528-pr32890718,"Phường Yên Nghĩa, Hà Đông, Hà Nội",Thỏa thuận,9.000 m²,,,,100 m,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dai-mo-prj-hausman-premium-residences/co-hoi-so-huu-vien-kim-cuong-cuoi-cung-phia-tay-chi-tu-4-8x-ty-lh-pr43094639,"Dự án Hausman Premium Residences, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",Thỏa thuận,65 m²,2 phòng,2 phòng,,,,,,Nam,Đông
https://batdongsan.com.vn/ban-nha-rieng-duong-ngu-hiep-xa-ngu-hiep-1/-4-tang-gan-40m-o-to-ngo-thong-ngay-sat-vu-lang-chi-4-x-ty-pr43097283,"Đường Ngũ Hiệp, Xã Ngũ Hiệp, Thanh Trì, Hà Nội","4,9 tỷ",40 m²,3 phòng,4 phòng,3 tầng,4 m,3 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-tay-thang-long-thi-tran-phung-prj-the-phoenix-garden/chinh-chu-gui-lo-200m2-vi-tri-dinh-doi-gan-cong-vien-khong-loi-gia-41-tr-m2-garden-pr39038354,"Dự án The Phoenix Garden, Đường Tây Thăng Long, Thị trấn Phùng, Đan Phượng, Hà Nội",Thỏa thuận,200 m²,,,,8 m,,,,Tây,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-tran-dien-phuong-dinh-cong/ban-kinh-doanh-so-dep-vua-tien-chi-17-5-ty-pr43097217,"Phố Trần Điền, Phường Định Công, Hoàng Mai, Hà Nội","17,5 tỷ",36 m²,,,5 tầng,"4,1 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-loai-bat-dong-san-khac-duong-nguyen-co-thach-phuong-cau-dien-prj-golden-field-my-dinh/ban-thuong-mai-van-phong-60m2-toa-nha-dinh-pr42531123,"Golden Field Mỹ Đình, Đường Nguyễn Cơ Thạch, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội","3,4 tỷ",60 m²,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ho-tung-mau-phuong-phu-dien-prj-goldmark-city/ban-62-trieu-m2-134-5-m2-3pn-2wc-phap-ly-day-du-lh-pr43097826,"Dự án Goldmark City, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",62 triệu/m²,"134,5 m²",3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-dai-kim/ban-lo-goc-kdt-moi-hoang-mai-ha-noi-119m2-x-4-tang-gia-36-8-ty-pr41977919,"KĐT Đại Kim, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội","36,8 tỷ",119 m²,5 phòng,5 phòng,4 tầng,9 m,,Sổ đỏ/ Sổ hồng,Đầy đủ.,,
https://batdongsan.com.vn/ban-dat-xa-duyen-ha/ban-manh-56m2-sat-tram-y-te-o-to-vao-gia-3-ty-100-trieu-pr43097202,"Xã Duyên Hà, Thanh Trì, Hà Nội","3,1 tỷ",56 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-co-nhue-phuong-co-nhue-2/ban-tai-5-3-ty-38m2-4pn-3wc-nhieu-tien-ich-dep-pr42669293,"Đường Cổ Nhuế, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội","5,3 tỷ",38 m²,4 phòng,3 phòng,4 tầng,"3,5 m",3 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-kho-nha-xuong-xa-an-khanh-4/chuyen-nhuong-cum-cn-truong-khh-hoai-duc-dt-3320m-b-gap-gap-pr42998527,"Xã An Khánh, Hoài Đức, Hà Nội",Thỏa thuận,3.320 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-duong-phuong-hoang-liet-prj-hh3-linh-dam/nhinh-2-ty-3-em-ban-tai-hh-dam-pr43097206,"Dự án HH3 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","2,35 tỷ",57 m²,2 phòng,2 phòng,,,,Hợp đồng mua bán,"Nội thất đầy đủ bao gồm: Tủ bếp, bếp từ, hút mùi, tủ lạnh, điều hoà, giường tủ đồng bộ, bàn trà, sofa.",Đông - Bắc,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-lang-ha-phuong-lang-ha/lo-goc-2-thoang-vip-kinh-doanh-dinh-25m-18-3-ty-pr43097655,"Phố Láng Hạ, Phường Láng Hạ, Đống Đa, Hà Nội","18,3 tỷ",25 m²,4 phòng,5 phòng,6 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nghiem-xuan-yem-phuong-dai-kim-prj-the-manor-central-park/ban-2-mat-tien-truoc-mat-vuon-hoa-75m-5-tang-5m-mat-tien-pr43097147,"Dự án The Manor Central Park, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội","26,8 tỷ",75 m²,,,5 tầng,5 m,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tay-thang-long-thi-tran-phung-prj-the-phoenix-garden/chinh-chu-ban-mat-13-5m-gan-vanh-dai-4-gia-dau-tu-pr39041431,"Dự án The Phoenix Garden, Đường Tây Thăng Long, Thị trấn Phùng, Đan Phượng, Hà Nội",Thỏa thuận,200 m²,,,,8 m,"13,5 m",Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-tan-3/sieu-hiem-phan-lo-o-to-55m2x6t-thang-may-mt-4-5m-full-nt-moi-dep-chi-2x-ty-pr43098077,"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",25 tỷ,55 m²,3 phòng,4 phòng,6 tầng,"4,5 m",,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-duong-tien-yen-xa-tien-yen-1/chinh-chu-ban-102-m2-dau-gia-hoai-duc-ngay-vanh-dai-4-lh-pr41509092,"Đường Tiền Yên, Xã Tiền Yên, Hoài Đức, Hà Nội",Thỏa thuận,102 m²,,,,5 m,20 m,Đang chờ sổ,,Tây - Bắc,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-la-khe-prj-usilk-city/chuyen-nhuong-san-dich-vu-mat-dt-504m-1000m-2400m-ban-gap-pr43001805,"Dự án Usilk City, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",Thỏa thuận,1.000 m²,,,,,,Sổ đỏ/ Sổ hồng,Sịn sò,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duc-tho-phuong-my-dinh-2-prj-the-zei-my-dinh/ban-84m2-tai-2pn-2wc-gia-tot-lh-pr43098073,"Dự án The Zei Mỹ Đình, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Thỏa thuận,84 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-phung-prj-the-phoenix-garden/can-ban-can-bt-200m2-gia-dat-3x-tr-m-co-xem-duoc-luon-pr38628697,"Dự án The Phoenix Garden, Thị trấn Phùng, Đan Phượng, Hà Nội",Thỏa thuận,300 m²,,,,,,Sổ đỏ/ Sổ hồng.,,Đông,
https://batdongsan.com.vn/ban-nha-rieng-duong-ho-tung-mau-phuong-cau-dien/chinh-chu-can-ban-gap-ngo-199-165m2-mat-tien-8m-lo-goc-gia-29-ty-pr42787910,"Ngõ 199, Đường Hồ Tùng Mậu, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",29 tỷ,165 m²,4 phòng,4 phòng,3 tầng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-nha-rieng-pho-ke-tanh-phuong-giang-bien-1/dau-tu-o-to-tranh-thong-so-vang-140m2-mt-7m-xay-toa-vp-hoac-bt-vip-pr42876438,"Phố Kẻ Tạnh, Phường Giang Biên, Long Biên, Hà Nội",20 tỷ,140 m²,,,,7 m,,Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-van-huong-phuong-giang-bien-1/hiem-2-kinh-doanh-dang-cap-long-160m2-mt-7m-tach-doi-thoai-mai-pr42876594,"Đường Nguyễn Văn Hưởng, Phường Giang Biên, Long Biên, Hà Nội",36 tỷ,160 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/cc-ban-gap-hoang-mai-230m2-x-4t-phu-hop-de-o-lam-van-phong-48-5-ty-pr43097121,"Dự án KĐT Linh Đàm, Đường Nguyễn Hữu Thọ, Phường Đại Kim, Hoàng Mai, Hà Nội","48,5 tỷ",230 m²,7 phòng,6 phòng,4 tầng,20 m,45 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/pho-phan-lo-thang-may-ngo-o-to-hai-thoang-gan-pho-51m2-6-g-mt-3-8m-pr43064190,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội","18,5 tỷ",51 m²,4 phòng,5 phòng,6 tầng,"3,8 m",4 m,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-phu-phuong-mo-lao-prj-ellipse-tower-city-view/toi-ban-110-90-m2-2-ngu-2-vs-chi-3-x-ty-pr42911610,"Ellipse Tower, 110, Đường Trần Phú, Phường Mỗ Lao, Hà Đông, Hà Nội","3,65 tỷ",80 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-nguyen-lam-1-phuong-phuc-dong/pho-vo-so-du-an-vip-tiem-nang-lon-oto-thong-so-dep-dt-90m2-xay-toa-nha-7-tang-pr42871781,"Đường Nguyễn Lam, Phường Phúc Đồng, Long Biên, Hà Nội","13,25 tỷ",90 m²,,,,,,Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-van-quan/chu-dau-tu-uy-tin-xay-moi-5-can-tai-ngo-181-cach-mat-khoang-30m-pr42546810,"Phường Văn Quán, Hà Đông, Hà Nội","7,25 tỷ",31 m²,3 phòng,4 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-428-xa-dai-xuyen/chinh-chu-ban-dau-gia-kieu-dong-phu-lh-pr42412330,"Đường Tỉnh lộ 428, Xã Đại Xuyên, Phú Xuyên, Hà Nội",Thỏa thuận,100 m²,,,,6 m,7 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-thach-cau-phuong-long-bien/ban-70m-4-tang-gia-8-ty-2-dan-xay-full-noi-that-ban-pr43098057,"Ngõ 56, Phố Thạch Cầu, Phường Long Biên, Long Biên, Hà Nội","8,2 tỷ",70 m²,5 phòng,5 phòng,4 tầng,5 m,4 m,Sổ đỏ/ Sổ hồng,Đầy đủ.,,
https://batdongsan.com.vn/ban-nha-rieng-pho-quan-nhan-phuong-nhan-chinh/ban-69m2-12-4-ty-3pn-2wc-tai-n-n-thanh-xuan-ha-noi-pr42811056,"Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội",11 tỷ,69 m²,3 phòng,3 phòng,3 tầng,6 m,"2,5 m",Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-tien-yen-xa-tien-yen-1/chinh-chu-ban-dau-gia-hoai-duc-lh-pr41838388,"Đường Tiền Yên, Xã Tiền Yên, Hoài Đức, Hà Nội",Thỏa thuận,100 m²,,,,5 m,"18,5 m",Đang chờ sổ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-linh-dam-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/cc-ban-gap-kdt-235m2-x-4t-vi-tri-dep-phu-hop-de-o-lam-van-phong-cafe-47-5-ty-pr43097062,"Dự án KĐT Linh Đàm, Đường Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội","47,5 tỷ",235 m²,7 phòng,6 phòng,4 tầng,20 m,40 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/ban-hoang-mai-ha-noi-268m2-x-4t-x-mt-13m-gia-51-ty-pr40417574,"Dự án KĐT Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội",62 tỷ,268 m²,6 phòng,6 phòng,4 tầng,13 m,12 m,Sổ đỏ/ Sổ hồng,Đầy đủ.,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-dai-kim/ban-gap-can-bt-tt3-hoan-thien-full-noi-that-cao-cap-124-5m2x4-tang-lh-pr40161619,"Dự án KĐT Đại Kim, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội",33 tỷ,"124,5 m²",5 phòng,5 phòng,4 tầng,"8,3 m",30 m,Sổ đỏ/ Sổ hồng,Full thiết bị cao cấp.,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-kim-dong-phuong-giap-bat/-cach-5m-kinh-doanh-ngay-dem-xay-toa-van-ng-o-to-vao-nha-pr43097783,"Đường Kim Đồng, Phường Giáp Bát, Hoàng Mai, Hà Nội","16,9 tỷ",68 m²,,,1 tầng,"4,5 m",3 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-hoi-phuong-hoang-liet-prj-rose-town-79-ngoc-hoi/em-giang-pkd-chu-dau-tu-quy-2pn-gia-tot-nhat-thi-truong-so-luong-co-han-tro-vay-ngan-hang-pr42639200,"Dự án Rose Town, Đường Ngọc Hồi, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","3,5 tỷ",79 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Cơ bản,Tây - Nam,Đông - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nghiem-xuan-yem-phuong-dai-kim-prj-the-manor-central-park/ban-cat-lo-can-goc-99m2-130m2-135m2-166m2-gia-thap-hon-thi-truong-5-10-ty-lh-0986-78-65-68-pr34050734,"Dự án The Manor Central Park, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội",39 tỷ,99 m²,6 phòng,6 phòng,5 tầng,"6,6 m",30 m,Sổ đỏ/ Sổ hồng.,Full nội thất cao cấp.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-my-dinh-phuong-my-dinh-2/-dep-o-to-do-cua-10m-o-to-tranh-kd-61m2-5pn-mt-4m-gia-10-9-ty-pr43096689,"Đường Mỹ Đình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","10,95 tỷ",61 m²,5 phòng,4 phòng,4 tầng,4 m,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-dao-tan-phuong-cong-vi/gara-o-to-cach-pho-30m-dep-long-lanh-noi-that-xin-2-mat-thoang-trung-tam-ba-dinh-pr43097794,"Đường Đào Tấn, Phường Cống Vị, Ba Đình, Hà Nội","16,8 tỷ",43 m²,3 phòng,4 phòng,5 tầng,"3,5 m",4 m,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-giang-bien-phuong-giang-bien-1/chu-ban-xay-5-tang-da-co-noi-that-o-ngay-pho-trung-tam-truong-cho-gia-5-65-ty-pr43097767,"Đường Giang Biên, Phường Giang Biên, Long Biên, Hà Nội","5,65 tỷ",30 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ho-tung-mau-phuong-phu-dien-prj-goldmark-city/quy-gia-re-nhat-thi-truong-3-pn-gia-tu-3-3-ty-4-ngu-gia-tu-4-8-ty-pr36922347?c=d1,"Dự án Goldmark City, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",Thỏa thuận,110 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh/-chu-tang-thap-04-png-ngu-co-san-vuon-pr42103367,"Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",9 tỷ,210 m²,4 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Không nội thất,Đông - Nam,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/-pentuse-tng-tang-85m2-3ngu-2wc-nhinh-3ty-ti-dang-o-nhat-pr42993780,"Dự án KĐT Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội","3,35 tỷ",85 m²,3 phòng,2 phòng,,,,Hợp đồng mua bán,Đầy đủ,Nam,Đông
