Link,Địa chỉ,Mức giá,Diện tích,Mặt tiền,Nội thất,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Đường vào,Pháp lý
https://batdongsan.com.vn/ban-nha-rieng-duong-tan-mai-phuong-tan-mai-2/ban-kpl-pho-ho-den-lu-80m2-xay-moi-7-g-2-mat-thoang-o-to-do-cua-kinh-doanh-pr42399763,"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội",25 tỷ,75 m²,4 m,Đầy đủ.,5 phòng,8 phòng,7 tầng,Tây - Bắc,Tây - Bắc,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-loai-bat-dong-san-khac-pho-hang-thiec-phuong-hang-gai/ban-khach-indochine-8-tang-dieu-co-450tr-t-full-ng-24-7-gia-chi-210-ty-pr42975451,"Phố Hàng Thiếc, Phường Hàng Gai, Hoàn Kiếm, Hà Nội",210 tỷ,160 m²,"5,2 m",Đầy đủ,32 phòng,32 phòng,,,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-vuong-phuong-phu-thuong-1/ban-tay-ho-vi-tri-dinh-gan-o-to-qua-cong-dan-xay-pr42922662,"Số 9 ngõ 347 Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội","9,7 tỷ",45 m²,4 m,Đầy đủ,7 phòng,7 phòng,5 tầng,Tây,Tây,5 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-tay-mo-prj-lumi-hanoi/chinh-chu-co-may-ha-noi-ban-pr42902478,"Dự án Lumi Hanoi, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","3,85 tỷ",54 m²,,Đầy đủ,2 phòng,,,,,,Hợp đồng mua bán
https://batdongsan.com.vn/ban-dat-duong-21-1-xa-co-dong/e-chinh-chu-can-tien-tra-no-ban-lo-re-hon-thi-truong-3-5-gia-pr43044986,"Đường 21, Xã Cổ Đông, Sơn Tây, Hà Nội",25 triệu/m²,100 m²,6 m,,,,,Tây,,7 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-lac-trung-phuong-vinh-tuy/ban-mat-tien-5m-duong-9m-o-to-do-cua-moi-xay-5-tang-pr42383274,"Phố Lạc Trung, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Thỏa thuận,80 m²,5 m,,5 phòng,5 phòng,5 tầng,Đông - Nam,,9 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-yen-duyen-phuong-yen-so-prj-gamuda-city/-cong-vien-sap-ra-mat-du-an-cao-cap-mong-cho-nhat-phia-nam-ha-noi-pr43038701,"Dự án Gamuda City, Phố Yên Duyên, Phường Yên Sở, Hoàng Mai, Hà Nội",Thỏa thuận,75 m²,,Cơ bản,2 phòng,2 phòng,,Nam,Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-the-charm-an-hung/chinh-chu-b-54m2-2-ngu-2wc-du-ha-dong-gia-tien-do-dot-dau-pr42750781,"Dự án The Charm An Hưng, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",Thỏa thuận,54 m²,,Nội thất cơ bản.,2 phòng,2 phòng,,,,,Hợp đồng mua bán
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-lang-ha-phuong-thanh-cong-prj-the-nelson-private-residences/t-hang-hiem-10-suat-ngoai-giao-bang-hang-cuc-t-lai-suat-0-trong-6-thang-tt-ha-pr41694775,"The Nelson Private Residences, Số 29, Phố Láng Hạ, Phường Thành Công, Ba Đình, Hà Nội",Thỏa thuận,106 m²,,"Full nội thất: Điều hòa, Tủ, Bếp, Thiết bị WC.",3 phòng,2 phòng,,Tây - Nam,Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-khuat-duy-tien-phuong-thanh-xuan-bac/-pho-70m-chi-17-ty-phan-lo-o-to-tranh-ngo-thong-dan-tri-cao-pr43044423,"Đường Khuất Duy Tiến, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội",17 tỷ,70 m²,"3,7 m",Đầy đủ,2 phòng,3 phòng,4 tầng,Đông - Bắc,Đông - Bắc,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-an-vuong-villa/gia-dinh-toi-co-c-khu-c-huong-dong-nam-g-ho-c-b-nhh-pr38056711,"Dự án An Vượng Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",38 tỷ,180 m²,9 m,Cơ bản,4 phòng,4 phòng,,Đông - Nam,Đông - Nam,12 m,Sổ đỏ
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-son-phuong-gia-thuy/cc-ban-pho-phan-lo-can-bo-hang-khong-vna-thu-phu-hang-xach-tay-kinh-doanh-pr43044660,"Đường Nguyễn Sơn, Phường Gia Thụy, Long Biên, Hà Nội","14,5 tỷ",61 m²,"3,7 m",,3 phòng,3 phòng,4 tầng,Tây - Nam,Tây - Bắc,6 m,Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-nguy-nhu-kon-tum_1-phuong-thanh-xuan-trung-prj-chung-cu-the-legacy/ban-3pn-2wc-2pn-master-tai-17-5-ty-187m2-ha-noi-pr42925661,"Chung cư The Legacy, Phố Ngụy Như Kon Tum, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","17,5 tỷ",187 m²,,"Đầy đủ: Điều hòa, giường, tủ lạnh...",3 phòng,2 phòng,,Đông - Bắc,Tây - Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-van-canh-1-prj-an-lac-green-symphony/hg-ngoai-giao-chuyen-nhuong-shop-house-co-ham-80-300m2-gia-re-hon-3-ty-pr40230434,"Dự án An Lạc Green Symphony, Xã Vân Canh, Hoài Đức, Hà Nội",Thỏa thuận,132 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-doi-can-phuong-doi-can/hon-10-ti-ba-dinh-6t-thang-may-lo-goc-ngo-3-gac-vai-buoc-ra-o-to-noi-that-xin-pr43019301,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội","10,5 tỷ",39 m²,,Đầy đủ,3 phòng,,6 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-doi-can-phuong-doi-can/cuc-hiem-9-5-ti-ba-dinh-48m2-5t-mt-cuc-rong-9m-ngo-thong-3gac-gan-moi-dep-pr43031089,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội","9,5 tỷ",48 m²,,Đầy đủ,4 phòng,,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-linh-nam-phuong-linh-nam/ban-19-met-3-tang-2-ngu-gia-1-68-ty-so-do-chung-mua-ban-vi-bang-khong-quy-hoach-pr43044436,"Nguyễn Đức Cảnh, Tân Mai , Hoàng Mai, Hà Nội","1,58 tỷ",17 m²,3 m,Cơ bản,2 phòng,3 phòng,3 tầng,,,2 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-phuong-nghia-do-1/ban-cau-giay-dt75m-duong-thong-xe-o-to-tai-thoang-truoc-sau-dau-tu-dong-tien-kinh-doanh-20-ty-pr43044695,"Phường Nghĩa Đô, Cầu Giấy, Hà Nội",20 tỷ,75 m²,"4,2 m",,,,,,,7 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-prj-the-pavilion-vinhomes-ocean-park/ban-nhanh-1n-43m2-p4-gia-sieu-tot-chi-hon-2-5-ty-pr43043724,"Dự án The Pavilion - Vinhomes Ocean Park, Đường Lý Thánh Tông, Xã Dương Xá, Gia Lâm, Hà Nội","2,55 tỷ",43 m²,,Không nội thất,1 phòng,1 phòng,,Tây - Nam,Đông - Bắc,,Hợp đồng mua bán
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-phu-phuong-van-quan-prj-grand-sunlake/ban-2pn-4-8-ty-92m2-ha-dong-ha-noi-pr43044504,"Dự án Grand Sunlake, Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội","4,8 tỷ",92 m²,,Cơ bản,2 phòng,2 phòng,,Đông - Nam,Tây - Bắc,,Hợp đồng mua bán
https://batdongsan.com.vn/ban-dat-xa-phu-nghia-1/ban-60m2-tai-chuong-my-cach-quoc-lo-6-gan-1km-trung-tam-khoi-hanh-chinh-chi-500m-pr43044522,"Xã Phú Nghĩa, Chương Mỹ, Hà Nội",Thỏa thuận,60 m²,"4,43 m",,,,,,,4 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-quoc-viet-phuong-nghia-do-1/ban-299m2-9-tang-tien-8m-dai-38m-250-ty-cau-giay-pr43044742,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",250 tỷ,299 m²,8 m,Đầy đủ,,,9 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-ke-binh-phuong-cong-vi/-vip-97m2-9-tang-2-thoang-chi-61-ty-pr43044716,"Đường Phan Kế Bính, Phường Cống Vị, Ba Đình, Hà Nội",61 tỷ,97 m²,,Full nội thất.,,,9 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-nam-du-phuong-linh-nam/ban-hoang-mai-42-met-5-tang-5-phong-full-noi-that-ngo-rong-so-do-chinh-chu-pr43044330,"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","7,05 tỷ",42 m²,"4,2 m",Đầy đủ,5 phòng,5 phòng,5 tầng,,,"2,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-dao-tan-phuong-ngoc-khanh/-80m2-8-g-tien-sieu-hiem-cach-30m-thu-ve-1-5-ty-nam-26ty-pr43012101,"Đường Đào Tấn, Phường Ngọc Khánh, Ba Đình, Hà Nội",26 tỷ,80 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-nghia-do-1-prj-chung-cu-60-hoang-quoc-viet/hang-hiem-3pn-105m-gia-tot-tai-mhdi-60-viet-pr43044319,"Dự án Chung cư 60 Hoàng Quốc Việt, Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","7,9 tỷ",105 m²,,Nội thất: Bàn giao cơ bản.,3 phòng,2 phòng,,Đông,Tây,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-nguyen-khoai-phuong-thanh-tri/ban-tai-hm-gia-uu-dai-65-eu-m2-cho-khach-dau-tu-dt-120-5m2-pr43044217,"Đường Nguyễn Khoái, Phường Thanh Trì, Hoàng Mai, Hà Nội",65 triệu/m²,"120,5 m²",,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-vuong-phuong-phu-thuong-1/ban-toa-5-tang-60m2-gan-ho-tay-chi-9-6-ty-pr43043914,"Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội","9,6 tỷ",60 m²,10 m,Cơ bản,6 phòng,6 phòng,5 tầng,Đông,Đông,5 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-hoang-liet-prj-khu-do-thi-moi-phap-van-tu-hiep/-79m2-3-ngu-2wc-tang-6-goc-tang-mat-pr43043870,"Dự án Pháp Vân Tứ Hiệp, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","4,1 tỷ",79 m²,,Cơ bản,3 phòng,2 phòng,,Tây - Bắc,Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-bui-xuong-trach-phuong-khuong-dinh/ccmn-lo-goc-184m2-7-tang-mat-tien-8m-36-ty-pr43021321,"Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội",36 tỷ,184 m²,8 m,,,,7 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-dong-phuong-mai-dich/-pan-lo-o-to-do-cua-62m-mat-tien-23m-22-5-ty-pr43032791,"Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội","22,5 tỷ",62 m²,,Nội thất sang trọng.,5 phòng,,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-xa-an-thuong-1/lo-dv-12-5ha-duy-nhat-nhinh-8-ty-mat-tien-4-26m-pr43044297,"Xã An Thượng, Hoài Đức, Hà Nội",165 triệu/m²,52 m²,"4,26 m",,,,,Bắc,,10 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-dong-du-1-xa-bat-trang-1/hiem-hot-ban-5-ty-60m2-mat-tien-6m-phap-ly-day-gia-lam-ha-noi-pr42941880,"Đường Đông Dư, Xã Bát Tràng, Gia Lâm, Hà Nội",5 tỷ,60 m²,6 m,,,,,,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-den-lu-phuong-hoang-van-thu-4/tuyet-pham-tan-mai-phan-lo-ngo-thong-ban-co-thang-tap-ra-pho-o-to-vao-thang-may-nk-pr42936028,"Đường Đền Lừ, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội","19,95 tỷ",58 m²,"4,5 m",,5 phòng,4 phòng,6 tầng,,,5 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-the-terra-an-hung/-b-cao-cap-ha-dong-gia-thien-chi-pr42308869,"The Terra An Hưng, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",5 tỷ,"74,5 m²",,Đầy đủ,2 phòng,2 phòng,,Tây - Bắc,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-canh-di-phuong-dai-kim/cuc-pham-phan-lo-2-thoang-2-via-he-view-cong-vien-o-to-dung-do-di-pr42911143,"Đường Nguyễn Cảnh Dị, Phường Đại Kim, Hoàng Mai, Hà Nội","19,85 tỷ","60,5 m²","4,5 m",,4 phòng,4 phòng,5 tầng,,,8 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-tan-mai-2/gap-gap-72m2-dan-xay-chac-chan-ngo-thong-o-to-do-cua-vao-pr42942135,"Đường Trương Định, Phường Tân Mai, Hoàng Mai, Hà Nội","19,25 tỷ",72 m²,"5,2 m",,4 phòng,4 phòng,5 tầng,,,7 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/sieu-dang-cap-thang-may-xin-noi-that-hoang-gia-180m-x4-tang-gia-nhu-can-lk-pr42987497,"Dự án KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội",55 tỷ,180 m²,,Đầy đủ,5 phòng,5 phòng,4 tầng,,,10 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-chuoi-phuong-hang-bong/thua-dat-vang-hoan-kiem-dat-cuc-vuong-dep-tho-nhuom-dt-351m2-2tang-mt-15m-gia-180t-pr43041916,"Phố Hàng Chuối, Phường Hàng Bông, Hoàn Kiếm, Hà Nội",180 tỷ,351 m²,15 m,,,,2 tầng,,,12 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-viet-xuan-phuong-khuong-mai/ban-thanh-45m2-4t-ngo-phan-lo-gan-pho-gia-11-5-ty-pr43043449,"Đường Nguyễn Viết Xuân, Phường Khương Mai, Thanh Xuân, Hà Nội","11,5 tỷ",45 m²,,Đầy đủ,4 phòng,,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-421b-xa-phuong-son_1/-ngo-xe-may-cach-oto-20m-tren-lang-son-xung-quanh-tien-ich-dayd-du-pr43043099,"Đường 421B, Xã Phượng Sơn, Quốc Oai, Hà Nội",38 triệu/m²,"92,6 m²","6,5 m",,,,,Đông,,"2,5 m",Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-quoc-oai-1/-ven-do-300m-full-noi-that-tien-ty-pr43043239,"Thị trấn Quốc Oai, Quốc Oai, Hà Nội",Thỏa thuận,300 m²,,Cao cấp giá trị full nội thất cao cấp.,5 phòng,4 phòng,4 tầng,,,10 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/-cc-3pn-76-7m2-gia-4-5-ty-tai-vinmes-city-pr42761210,"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","4,65 tỷ","75,8 m²",,,3 phòng,2 phòng,,Đông - Nam,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/chinh-chu-ban-2pn-1-63-9m2-gia-3-7-ty-tai-vinmes-city-pr42760529,"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","3,95 tỷ","64,7 m²",,Nội thất cơ bản,2 phòng,,,,Đông - Bắc,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/ban-2pn-1wc-gia-3-1-ty-54-8m2-sapphiretay-nam-tu-liem-ha-noi-pr42754148,"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","3,5 tỷ","54,8 m²",,,2 phòng,1 phòng,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-thi-tran-trau-quy-prj-masteri-lakeside/hot-2n-ma-u38-33-23-huong-dn-mat-me-dien-tich-thong-thuy-67m2-pr43042750,"Dự án Masteri Lakeside, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","4,4 tỷ",67 m²,,,2 phòng,,,Đông - Nam,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-quan-nhan-phuong-nhan-chinh/ban-n-thanh-xuan-42m2-4-tang-mat-tien-4-2m-9-8-ty-pr43042933,"Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội","9,8 tỷ",42 m²,"4,2 m",Đầy đủ,4 phòng,4 phòng,4 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-pho-tram-phuong-long-bien/-dan-xay-3-thoang-ngo-thong-gara-o-to-thang-may-pr43013768,"Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội","11,8 tỷ",45 m²,"3,7 m",Cơ bản,4 phòng,4 phòng,7 tầng,Tây - Bắc,,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-xa-nam-hong-3/ban-56m-dong-anh-duong-t-oto-pr43042471,"Xã Nam Hồng, Đông Anh, Hà Nội","3,35 tỷ",56 m²,4 m,,,,,,,"2,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tien-phong-8-prj-khu-do-thi-ha-phong/so-huu-ngay-can-161m-tai-vua-o-vua-dau-tu-sieu-hop-ly-pr42770766,"Hà Phong, Xã Tiền Phong, Mê Linh, Hà Nội",Thỏa thuận,161 m²,,,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-xa-ha-bang/toi-ban-105-3m2-view-ho-tai-khu-cnc-hoa-lac-mat-tien-8m-duong-nhua-gia-4ty-pr43042697,"Xã Hạ Bằng, Thạch Thất, Hà Nội",38 triệu/m²,"105,3 m²",8 m,,,,,Tây - Nam,,5 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-xa-dong-truc/ban-3074m2-tai-chinh-khoang-mai-khu-cnc-hoa-lac-vi-tri-dep-lo-goc-duong-12m-pr43042743,"Xã Đồng Trúc, Thạch Thất, Hà Nội",21 triệu/m²,3.074 m²,,,,,,Đông - Nam,,12 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-thiec-phuong-hang-bac/ban-sieu-pham-khach-san-co-cuc-pham-168m2-gia-216ty-pr43041991,"Phố Hàng Thiếc, Phường Hàng Bạc, Hoàn Kiếm, Hà Nội",216 tỷ,158 m²,"5,5 m",Đầy đủ,20 phòng,20 phòng,8 tầng,,,8 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-lien-xa-xa-huu-hoa/chinh-chu-ban-gan-cau-thanh-tri-dt-85m2-mat-tien-10m-gia-8-6-ty-pr41770033,"Đường Liên Xã, Xã Hữu Hòa, Thanh Trì, Hà Nội","7,65 tỷ",85 m²,10 m,Cơ bản,3 phòng,2 phòng,2 tầng,Đông - Bắc,Đông - Nam,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-bong-phuong-hang-bong/ban-co-hoan-kiem-1-1-ngo-o-to-kinh-doanh-dinh-dt-163m2-9tang-gia-169-ty-pr43041954,"Phố Hàng Bông, Phường Hàng Bông, Hoàn Kiếm, Hà Nội",169 tỷ,163 m²,"5,5 m",Đầy đủ,30 phòng,31 phòng,9 tầng,,,10 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-xa-dang-xa/lo-goc-thon-lo-gia-lam-pr41141723,"Xã Đặng Xá, Gia Lâm, Hà Nội","4,8 tỷ","85,7 m²","5,52 m",,,,,,,"2,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-y-lan-xa-dang-xa/-vang-lo-goc-trung-tam-dien-tich-rong-tien-ich-ngap-tran-gia-chi-4-85-ty-pr42668917,"Số 3 ngõ 410/7, Đường Ỷ Lan, Xã Đặng Xá, Gia Lâm, Hà Nội","4,85 tỷ","60,1 m²","9,63 m",,,,,,,5 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-an-dao-b-thi-tran-trau-quy/lo-dat-dep-vuong-det-cach-pho-o-to-tranh-do-15m-tien-ich-vinhomes-ocean-park-pr42668869,"Đường An Đào B, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","5,65 tỷ","48,3 m²",5 m,,3 phòng,2 phòng,2 tầng,Đông - Bắc,,2 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-xa-dang-xa/thon-lo-gia-lam-ha-noi-pr41141502,"Thôn Lở, Xã Đặng Xá, Gia Lâm, Hà Nội","3,6 tỷ","51,6 m²","5,05 m",,,,,,,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-le-trong-tan-phuong-duong-noi/-dv-2-lo-canh-nhau-100m2-mat-8m-24-8-ty-xay-toa-nha-van-phong-pr43042943,"Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","24,8 tỷ",100 m²,8 m,,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-dien-phuong-phu-dien/-bac-tu-liem-dt-38m2-4t-2-mat-ngo-o-to-tranh-u-kd-nho-pr43041073,"Đường Cầu Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội","11,5 tỷ",38 m²,,,,,4 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-phu-phuong-van-quan-prj-song-da-ha-dong-tower/chinh-chu-ban-260m2-vi-tri-dac-dia-lo-goc-thong-san-thuoc-mat-phu-pr43043215,"Dự án Sông Đà Hà Đông Tower, Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội",10 tỷ,260 m²,,,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-troi-phuong-mo-lao/ban-mat-pho-gia-tot-10-5-ty-35m2-2pn-2wc-huong-bac-mat-tien-5-12m-pr43010763,"Đường Nguyễn Văn Trỗi, Phường Mỗ Lao, Hà Đông, Hà Nội","10,5 tỷ",35 m²,"5,12 m",Cơ bản,2 phòng,2 phòng,2 tầng,Bắc,Bắc,7 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-an-ninh-phuong-tuong-mai/cuc-hiem-b-pho-79m2-6-tg-cho-thue-55tr-thg-chao-nhinh-13-dong-pr43039272,"Đường Nguyễn An Ninh, Phường Tương Mai, Hoàng Mai, Hà Nội","13,95 tỷ",79 m²,"4,1 m",Đầy đủ,9 phòng,9 phòng,6 tầng,Tây - Nam,,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-thi-tran-trau-quy/ban-gap-73m2-phan-lo-via-he-oto-tranh-gia-lam-gia-11-2-ty-pr43041994,"Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","11,2 tỷ",73 m²,10 m,,,,,,,8 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-cung-phuong-co-nhue-1/ban-nr-4pn-4wc-gia-sieu-hoi-7-6-ty-45m2-tai-1-bac-tu-liem-ha-noi-pr43043193,"Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội","7,6 tỷ",45 m²,"4,3 m",Đầy đủ,4 phòng,4 phòng,5 tầng,Nam,Nam,4 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-dong-thien-phuong-vinh-hung-2/ban-2n1k-tai-hoang-mai-ha-noi-pr43041913,"Đường Đông Thiên, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội","3,2 tỷ","39,8 m²",,Đầy đủ,2 phòng,2 phòng,2 tầng,,,,Vi bằng
https://batdongsan.com.vn/ban-nha-rieng-duong-bui-xuong-trach-phuong-khuong-dinh/ban-xuongtrach-30m2-x-6-tang-chia-lo-ba-gac-tranh-thong-cac-ngo-pr43041631,"Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội",Thỏa thuận,30 m²,"3,5 m",Cơ bản,3 phòng,4 phòng,6 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tran-phu-7-prj-the-zen-residence/ban-1pn-toa-kdt-gamuda-pr43041753,"Dự án The Zen Residence, Phường Trần Phú, Hoàng Mai, Hà Nội","4,6 tỷ",54 m²,,Cơ bản,1 phòng,1 phòng,,Tây - Bắc,Đông - Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tran-phu-7-prj-the-zen-residence/ban-3pn-kdt-gamuda-gardens-pr43041687,"Dự án The Zen Residence, Phường Trần Phú, Hoàng Mai, Hà Nội","7,6 tỷ",93 m²,,Đầy đủ,3 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,Sổ đỏ/ Sổ hồng
