Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Pháp lý,Hướng ban công,Nội thất,Hướng nhà
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khanh-toan-phuong-quan-hoa/chinh-chu-gui-ban-o-to-do-cua-gan-pho-dan-xay-45m2-9-x-ty-pr42528679,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Cầu Giấy, Hà Nội","9,8 tỷ",45 m²,4 phòng,,,,"3,5 m",Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-la-tinh-xa-dong-la/ban-32m-x-3-tang-noi-ha-gia-1-75-ty-pr32681781,"Đường La Tinh, Xã Đông La, Hoài Đức, Hà Nội","3,8 tỷ",34 m²,4 phòng,3 phòng,4 tầng,"4,5 m","2,5 m",Sổ đỏ/ Sổ hồng,,,Đông
https://batdongsan.com.vn/ban-nha-rieng-xa-my-hung-3/ban-gan-thanh-ha-cenco5-42m-x-2-5-tang-gia-1-6-ty-pr38730272,"Xã Mỹ Hưng, Thanh Oai, Hà Nội",Thỏa thuận,45 m²,2 phòng,2 phòng,3 tầng,4 m,3 m,Sổ đỏ/ Sổ hồng,,Cơ bản.,
https://batdongsan.com.vn/ban-nha-rieng-thi-tran-kim-bai/ban-3-tang-gia-hon-2-ty-pr42219205,"Thị trấn Kim Bài, Thanh Oai, Hà Nội","2,8 tỷ",40 m²,3 phòng,2 phòng,3 tầng,4 m,3 m,Sổ đỏ,,,
https://batdongsan.com.vn/ban-dat-duong-vanh-dai-4-xa-chu-phan/hot-lo-80m2-full-tho-cu-khu-tai-dinh-cu-sat-nut-giao-4-va-100m-noi-khu-7m-pr42997468,"Đường Vành Đai 4, Xã Chu Phan, Mê Linh, Hà Nội",70 triệu/m²,80 m²,,,,4 m,,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-quan-nhan-phuong-nhan-chinh/sieu-hiem-gan-ho-tang-noi-that-gia-mem-chi-6-7-ty-pr42666810,"Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội","6,65 tỷ",33 m²,,4 phòng,5 tầng,,2 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-trung-van-prj-ecolife-capitol/chinh-chu-ban-2pn-58-dt-76m-san-so-full-noi-that-moi-dep-co-slot-gia-5-6-ty-pr43125658,"Ecolife Capitol, 58, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội","5,6 tỷ",76 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Bắc,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-giai-phong-phuong-phuong-liet/-png-dt-1000m2-2pn-2wc-tang-sang-mat-noi-that-slot-o-to-5-35-ty-pr43097857,"Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội","5,35 tỷ",100 m²,2 phòng,2 phòng,,,,Sổ đỏ,,Có nội thất.,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-co-nhue-1-prj-green-stars/ban-02pn-va-02vs-66-8m2-star-tai-day-du-noi-that-gia-4-x-ty-pr43103331,"Dự án Green Stars, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",Thỏa thuận,"66,8 m²",2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trai-phuong-nhan-chinh/can-ban-gap-tang-noi-that-xin-chi-7-2-ty-pr42670965,"Đường Nguyễn Trãi, Phường Nhân Chính, Thanh Xuân, Hà Nội","7,2 tỷ",35 m²,3 phòng,4 phòng,5 tầng,,"2,5 m",Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-huynh-van-nghe-phuong-sai-dong-prj-le-grand-jardin-sai-dong/toi-ban-gap-2pn-1n-full-do-toa-g2-dien-tich-94m-gia-ban-3-1-ty-jardin-pr37314976,"Dự án Le Grand Jardin Sài Đồng, Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội","5,2 tỷ",94 m²,3 phòng,2 phòng,,,,,,Nội thất hoàn thiện cao cấ.,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-dieu-phuong-quang-an-2-prj-d-le-roi-soleil/gia-dinh-ban-gap-110m3-3pn-full-do-dleroi-soliel-0988799924-pr31643369,"D’. Le Roi Soleil , 59, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội",11 tỷ,110 m²,3 phòng,2 phòng,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-van-phuc-phuong-van-phuc-1/-ha-dong-ha-noi-50m2-nhinh-11-ty-pr38626927,"Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội","15,5 tỷ",50 m²,,,5 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-dieu-phuong-quang-an-2-prj-d-le-roi-soleil/chinh-chu-ngkong-thanh-kan-gap-234m2-view-4-mat-tay-26-ty-lh-pr42083492,"Dự án D’. Le Roi Soleil , Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội",26 tỷ,234 m²,,,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Cơ bản,Tây
https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/chu-nh-ban-phan-l-t-dng-da-47m2-7t-thang-may-kinh-danh-van-phng-15-5-ty-pr42783929,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","15,5 tỷ",47 m²,5 phòng,6 phòng,7 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-nghia-do-1/anh-that-ban-54m2-5t-thang-may-xay-moi-o-to-qua-ngo-thong-gia-13-ty-pr42990344,"Ngõ 175, Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",13 tỷ,54 m²,6 phòng,7 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-thuong/anh-that-phan-lo-vip-51m2-7t-thang-may-10m-ra-pho-oto-do-kinh-doanh-23-5-ty-pr42971747,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội","23,5 tỷ",51 m²,5 phòng,6 phòng,7 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-dieu-phuong-quang-an-2-prj-d-le-roi-soleil/chinh-chu-ban-gap-146m2-dleroi-59-gia-tot-nhat-lh-pr39290249,"D’. Le Roi Soleil , 59, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội",110 triệu/m²,146 m²,3 phòng,2 phòng,,,,SĐ,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-pho-hue-phuong-hang-bai/chinh-chu-gui-ban-tran-xuan-soan-dt-55m2-x-5-5-tang-doan-dep-nhat-38-ty-pr42394041,"Phố Phố Huế, Phường Hàng Bài, Hoàn Kiếm, Hà Nội",38 tỷ,55 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-dieu-phuong-quang-an-2-prj-d-le-roi-soleil/toi-b-gap-3-pn-111m2-va-146m2-q-tay-vao-o-ngay-so-do-lh-0988799924-pr26155362,"Dự án D’. Le Roi Soleil - Quảng An, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội",100 triệu/m²,146 m²,3 phòng,3 phòng,,,,Sổ đỏ.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-imperia-sola-park/ban-gap-2pn-2wc-g2-view-be-boi-3-73-ty-bao-phi-lh-pr43006207,"Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","3,73 tỷ",54 m²,2 phòng,2 phòng,,,,Hợp đồng mua bán,,,
https://batdongsan.com.vn/ban-dat-xa-phung-chau/ban-tai-chuong-my-ha-noi-3-9-ty-78-m2-mat-tien-4m-pr42877167,"Phụng Châu, Chương Mỹ, Hà Nội","3,9 tỷ",78 m²,,,,4 m,3 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-xa-tien-xuan/hon-30tr-m2-so-huu-ngay-lo-nen-doi-dien-cong-lang-dhqg-nam-ngay-mat-duong-dl-thang-long-pr41525686,"Xã Tiến Xuân, Thạch Thất, Hà Nội",22 triệu/m²,157 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-xa-binh-yen-1/chinh-chu-ban-gap-lo-nen-hoa-lac-mt-7m-nam-sat-dt420-va-dh-fpt-gia-chi-2-ty-pr42493264,"Xã Bình Yên, Thạch Thất, Hà Nội",2 tỷ,81 m²,,,,7 m,7 m,,,,
https://batdongsan.com.vn/ban-dat-duong-dai-lo-thang-long-xa-dong-xuan-2/can-ban-gan-cong-so-2-dhqg-ng-mo-rong-120m-ga-metro-so-5-kdt-bac-phu-cat-pr41530016,"Đường Đại lộ Thăng Long, Xã Đông Xuân, Quốc Oai, Hà Nội","2,7 tỷ",80 m²,,,,,,Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-dat-xa-tien-xuan/chi-tu-20tr-m2-so-huu-ngay-lo-nen-doi-dien-cong-lang-dhqg-nam-ngay-mat-duong-dl-thang-long-pr41593375,"Xã Tiến Xuân, Thạch Thất, Hà Nội",20 triệu/m²,120 m²,,,,7 m,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-420-xa-tan-xa/can-ban-lo-o-khu-cong-nghe-cao-hoa-lac-gan-dai-hoc-fpt-dhqg-xay-tro-cho-thue-kinh-doanh-duoc-pr41529609,"Đường 420, Xã Tân Xã, Huyện Thạch Thất, Hà Nội","2,5 tỷ",80 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-xa-dong-la/can-tien-ha-gia-ban-gap-80m-tho-cu-oto-vao-hoai-duc-ha-noi-gan-khu-do-thi-do-nghia-pr42818209,"Đông La, Hoài Đức, Hà Nội",62 triệu/m²,80 m²,,,,"5,25 m","2,8 m",Sổ đỏ/ Sổ hồng,,,Đông - Nam
https://batdongsan.com.vn/ban-dat-xa-phu-cat-1/vi-tri-vang-gan-trung-tam-do-thi-gan-dai-hoc-quoc-gia-metro-so-5-gia-tot-dau-tu-pr43084051,"Xã Phú Cát, Huyện Quốc Oai, Hà Nội",Thỏa thuận,"101,2 m²",,,,6 m,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-my-dinh-phuong-my-dinh-2/ban-gan-o-to-55m-gia-9-ty-7-pr42957681,"Đường Mỹ Đình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","9,7 tỷ",55 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lac-long-quan-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/ban-p1-182m2-4-ngu-png-cach-hien-dai-pr42166797,"Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội","16,9 tỷ",182 m²,4 phòng,3 phòng,,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/ban-studio-phan-khu-s-dt-28m2-gia-1-7-ty-huong-bc-dn-mat-me-noi-that-full-do-pr43090228,"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","1,7 tỷ",28 m²,,,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-phuong-canh-phuong-xuan-phuong/hang-hiem-5tang-mat-thong-oto-qua-kinh-doanh-dt-39m2-7-phong-khep-kin-pr42919197,"Đường Phương Canh, Phường Xuân Phương, Nam Từ Liêm, Hà Nội","7,5 tỷ",39 m²,7 phòng,7 phòng,5 tầng,"3,8 m",3 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-trieu-khuc-phuong-ha-dinh/-mat-ngo-o-to-kinh-doanh-52-m-3-tang-chi-12-8-ty-pr43125526,"Đường Triều Khúc, Phường Hạ Đình, Thanh Xuân, Hà Nội","12,8 tỷ",52 m²,4 phòng,4 phòng,3 tầng,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-giang-van-minh-phuong-doi-can/20-ty-nhinh-co-dep-63m-6t-mt-5m-gara-o-to-thang-may-phong-kinh-doanh-pr43125620,"Đường Giang Văn Minh, Phường Đội Cấn, Ba Đình, Hà Nội",20 tỷ,63 m²,,,7 tầng,5 m,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-dat-xa-hung-dao_1/ban-50m-tho-cu-oto-vao-dai-thanh-quoc-oai-ha-noi-pr42909865,"Hưng Đạo, Quốc Oai, Hà Nội","2,7 tỷ",50 m²,,,,"4,43 m","2,8 m",Sổ đỏ/ Sổ hồng,,,Tây - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/toi-can-ban-gap-doi-dien-metro-ha-dong-kinh-doanh-tot-o-to-vao-lo-goc-gia-3ty1-pr23806214,"Dự án KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội","10,8 tỷ",45 m²,4 phòng,6 phòng,7 tầng,6 m,12 m,"- Sổ đỏ chính chủ riêng biệt, giấy tờ pháp lý đầy đủ, chuẩn chỉ.",,- Nội thất trang bị cơ bản đầy đủ. Nhà đẹp như hình ảnh. Dọn về ở luôn.,
https://batdongsan.com.vn/ban-nha-rieng-duong-lien-xa-xa-hung-dao_1/ban-2-tang-dat-tho-cu-oto-vao-san-tan-phu-cu-huyen-quoc-oai-ha-noi-pr42639331,"Đường Liên Xã, Xã Hưng Đạo, Quốc Oai, Hà Nội",40 triệu/m²,"117,6 m²",3 phòng,1 phòng,2 tầng,"4,88 m","2,8 m",Sổ đỏ/ Sổ hồng,Đông - Bắc,,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-xa-la-phu/ban-3-tang-dat-tho-cu-hoai-duc-ha-noi-cach-duong-le-trong-tan-ha-dong-1km-pr43095395,"Xã La Phù, Hoài Đức, Hà Nội","3,35 tỷ",30 m²,3 phòng,2 phòng,3 tầng,"4,2 m",2 m,Sổ đỏ/ Sổ hồng,Nam,,Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-canh-di-phuong-dai-kim-prj-khu-do-thi-dai-kim/ban-phan-lo-kdt-hoang-mai-55m2-x-4-tang-gia-nhinh-9-ty-0963789823-pr32390073,"Dự án KĐT Đại Kim, Đường Nguyễn Cảnh Dị, Phường Đại Kim, Hoàng Mai, Hà Nội","15,8 tỷ",55 m²,,,4 tầng,,,Sổ đỏ/ Sổ hồng.,,,Tây
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nam-son-phuong-hoang-liet-prj-tay-nam-ho-linh-dam/ban-bt-260m2-61-vnd-tai-mai-ha-noi-chi-voi-gia-sieu-hoi-pr42813677,"Dự án Tây Nam Hồ Linh Đàm, Đường Nam Sơn, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",61 tỷ,260 m²,5 phòng,4 phòng,4 tầng,13 m,,Sổ đỏ/ Sổ hồng,,"Nội thất đầy đủ với điều hòa, tủ lạnh, giường.",Nam
https://batdongsan.com.vn/ban-nha-rieng-pho-ton-duc-thang-phuong-van-mieu-quoc-tu-giam/-nguyen-seal-35m-5t-tang-noi-that-dong-da-ngo-nong-gan-oto-6-65-ty-pr43125509,"Phố Tôn Đức Thắng, Phường Văn Miếu - Quốc Tử Giám, Đống Đa, Hà Nội","6,65 tỷ",35 m²,3 phòng,4 phòng,5 tầng,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-hong-tien-phuong-bo-de/sieu-hiem-ban-khu-vuc-5-tang-thang-may-60m-mt-4m-gia-15-2t-pr43125605,"Phố Hồng Tiến, Phường Bồ Đề, Long Biên, Hà Nội","15,2 tỷ",60 m²,5 phòng,1 phòng,5 tầng,4 m,5 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-pho-phao-dai-lang-phuong-lang-thuong/-dan-xay-lo-goc-2-thoang-35m2-tai-lang-pr42314782,"Phố Pháo Đài Láng, Phường Láng Thượng, Đống Đa, Hà Nội","7,6 tỷ",35 m²,3 phòng,3 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-xuan-tao-prj-h11-starlake/ban-starla-giai-doan-1-2-vi-tri-dep-nhat-tiem-nang-tang-gia-cao-xem-ngay-pr43024310,"Dự án H11 Starlake, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",58 tỷ,154 m²,6 phòng,5 phòng,5 tầng,15 m,30 m,Sổ đỏ/ Sổ hồng,Đông,Đầy đủ,Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-dai-mo-prj-roman-plaza/chinh-chu-ban-2pn-dt-79m2-san-so-full-noi-that-co-slot-o-gia-5-6-ty-pr43116019,"Roman Plaza, Tố Hữu, Đại Mỗ, Nam Từ Liêm, Hà Nội","5,4 tỷ","78,8 m²",2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-seasons-avenue/chinh-chu-ban-2pn-dt-73m-san-so-full-noi-that-dep-gia-5-2-ty-pr42971097,"Seasons Avenue, Mỗ Lao, Hà Đông, Hà Nội","5,6 tỷ",78 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Bắc,Đầy đủ,Tây - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-xuan-tao-prj-h10-starlake/ban-starla-giai-doan-1-2-vi-tri-dep-nhat-tiem-nang-tang-gia-cao-xem-ngay-pr43024379,"Dự án H10 Starlake , Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",58 tỷ,154 m²,5 phòng,5 phòng,5 tầng,,30 m,Sổ đỏ/ Sổ hồng,Đông,Đầy đủ,Đông
https://batdongsan.com.vn/ban-nha-mat-pho-pho-chua-lang-phuong-lang-thuong/-via-he-kinh-doanh-2-thoang-so-vuong-pr43125496,"Phố Chùa Láng, Phường Láng Thượng, Đống Đa, Hà Nội","51,5 tỷ",67 m²,,,,5 m,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vu-trong-phung-phuong-thanh-xuan-trung-prj-rivera-park-ha-noi/chinh-chu-ban-2pn-dt-75m-san-so-full-that-slot-o-to-gia-6-5-ty-pr43095205,"Dự án Rivera Park Hà Nội, Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội","6,5 tỷ",75 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,"Đầy đủ nội thất mới đẹp, đồ điện tử.",Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-seasons-avenue/chinh-chu-ban-3-ngu-2wc-dt-134m-san-so-co-slot-o-to-gia-8-ty-pr41756777,"Dự án Seasons Avenue, Phường Mỗ Lao, Hà Đông, Hà Nội","7,4 tỷ",116 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Bắc,Đầy đủ,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khang-phuong-yen-hoa-2/-dep-5-tang-35m2-kien-co-thoang-truoc-sau-ngo-thong-pr42455876,"Ngõ 445, Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội",Thỏa thuận,35 m²,3 phòng,4 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tu-mo-phuong-trung-hoa-4-prj-chung-cu-song-da-7/chinh-chu-ban-gap-toa-nha-so-5-140m-9-49-ty-gap-gap-pr42753244,"Dự án Sông Đà 7, số 5 Tú Mỡ, Phường Trung Hòa, Cầu Giấy, Hà Nội","9,19 tỷ",136 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,,Cơ bản.,Tây
https://batdongsan.com.vn/ban-dat-phuong-ngoc-thuy/ban-phan-lo-duong-22m-25m-lo-goc-3-mat-thoang-o-va-kinh-doanh-rat-dep-pr43002913,"Phường Ngọc Thụy, Long Biên, Hà Nội","15,15 tỷ",40 m²,,,,,22 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-lai-xa-xa-kim-chung-1/ban-cum-cong-nghiep-hoai-duc-gia-10-ty-pr43010842,"Đường Lai Xá, Xã Kim Chung, Hoài Đức, Hà Nội",200 triệu/m²,50 m²,,,,"4,3 m",6 m,Sổ đỏ/ Sổ hồng,,,Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sakura-vinhomes-smart-city/ban-gap-2pn-2wc-63m2-full-do-gia-4-61-ty-bao-phi-lh-pr43125515,"Dự án The Sakura - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","4,61 tỷ",63 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/ban-pho-dt-50m-5-tang-o-to-cua-kinh-anh-tot-dan-tri-cao-gia-15-5-ty-pr43125468,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","15,5 tỷ",50 m²,6 phòng,5 phòng,5 tầng,4 m,5 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-mo-lao-phuong-mo-lao/ban-dat-tang-ha-dong-50m-mat-tien-khung-gia-11-25-ty-lh-pr43125499,"Đường Mỗ Lao, Phường Mỗ Lao, Hà Đông, Hà Nội","11,25 tỷ",50 m²,,,,,,Sổ chính chủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-my-dinh-phuong-my-dinh-1/ban-dt37m-mt3-5-lo-goc-2-thoang-4-tang-dan-xay-gan-o-to-tranh-pr43125475,"Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","8,5 tỷ",37 m²,4 phòng,4 phòng,4 tầng,"3,5 m",3 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-ke-binh-phuong-cong-vi/-ba-dinh-toa-vp-8-noi-1-ham-thang-may-so-vuong-pr43125482,"Đường Phan Kế Bính, Phường Cống Vị, Ba Đình, Hà Nội",84 tỷ,109 m²,,,8 tầng,"10,5 m",,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-pho-dong-nhan-xa-dong-la/ban-tai-n-hoai-duc-ha-noi-3-95-ty-31m2-gia-cuc-chat-pr43125398,"Phố Đồng Nhân, Xã Đông La, Hoài Đức, Hà Nội","3,95 tỷ",31 m²,3 phòng,3 phòng,4 tầng,"3,8 m","1,8 m",Sổ đỏ/ Sổ hồng,Tây - Bắc,Cơ bản,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-my-dinh-phuong-my-dinh-1/cuc-hiem-ban-pho-6-tang-thang-may-kinh-doanh-sam-uat-mat-ngo-o-to-tranh-dep-me-li-pr43125443,"Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","7,45 tỷ",26 m²,3 phòng,3 phòng,6 tầng,"3,5 m",6 m,Sổ đỏ/ Sổ hồng,Tây - Bắc,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-la-khe/ban-can-phan-lo-kinh-doanh-ha-dong-7-g-thang-may-oto-tranh-lh-e-manh-pr43105725,"Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội",15 tỷ,60 m²,,,7 tầng,4 m,10 m,,,Đầy đủ,
https://batdongsan.com.vn/ban-dat-xa-an-khanh-4/b-dinh-vu-tho-khh-tp-ha-noi-pr43125342,"Xã An Khánh, Hoài Đức, Hà Nội",199 triệu/m²,87 m²,,,,"6,5 m",6 m,Sổ đỏ/ Sổ hồng,,,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-khuat-duy-tien-phuong-thanh-xuan-bac/ban-le-van-luong-40m-ra-mat-pho-dt-44m2-x-8-tang-mt-5-5m-gia-16-6-ty-con-tl-pr43116404,"Đường Khuất Duy Tiến, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội","16,6 tỷ",44 m²,,6 phòng,8 tầng,"5,5 m",,Sổ đỏ,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-ton-duc-thang-phuong-tho-quan/ban-thinh-hao-29-m-nhinh-6-ty-pr43095265,"Phố Tôn Đức Thắng, Phường Thổ Quan, Đống Đa, Hà Nội","6,15 tỷ",29 m²,4 phòng,2 phòng,4 tầng,,,Sổ đỏ/ Sổ hồng,,Full nội thất.,
https://batdongsan.com.vn/ban-nha-rieng-duong-nam-du-phuong-linh-nam/ban-pho-hoang-mai-gan-mat-pho-kinh-doanh-sam-uat-lo-goc-35m2-3-tang-kien-co-4-49ty-pr43125548,"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","4,49 tỷ",35 m²,,,3 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/toi-chinh-chu-ban-ca-2-2pn-64m-3-ty-830-net-va-2pn-55-2m-3-1-ty-city-pr43125547?c=d1,"The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","3,8 tỷ","63,9 m²",2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Đầy đủ,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-hau-ai-xa-van-canh-1/hang-hiem-dan-xay-41-mx4-tang-mat-ngo-10m-ra-o-to-sat-3-5-gia-nhinh-6-ty-pr43125085,"Đường Hậu Ái, Xã Vân Canh, Hoài Đức, Hà Nội","6,35 tỷ",41 m²,4 phòng,3 phòng,4 tầng,"4,7 m","2,3 m",Sổ đỏ/ Sổ hồng,Đông - Bắc,Cơ bản,Đông - Bắc
